# m c logL logPrior
3.523211143947958313e+00 1.147353975291006023e+00 -7.781218574968693247e+01 -6.206508382419541336e-02
3.504959281218077649e+00 1.073742586160871149e+00 -7.781026065416762094e+01 -6.142369781498371178e-02
3.489304393410978644e+00 1.196301591498431849e+00 -7.780970209777886737e+01 -6.087622574938578168e-02
3.521014180469836496e+00 9.881353724004235950e-01 -7.780957220740444313e+01 -6.198770429534836840e-02
3.489626201319041332e+00 1.192671009467500598e+00 -7.780925167150840593e+01 -6.088745512466182258e-02
3.504269949362210035e+00 1.078087390506017318e+00 -7.780875714037377122e+01 -6.139953939001512040e-02
3.495573383035171400e+00 1.260610438798379640e+00 -7.780789327566481006e+01 -6.109516638091976731e-02
3.546650535486263855e+00 9.523586191757067443e-01 -7.780757915924141344e+01 -6.289365010432500236e-02
3.506873308626231811e+00 1.225181902592225480e+00 -7.780597017192441456e+01 -6.149080201377546406e-02
3.531678816782438446e+00 9.460753573411575523e-01 -7.780518604404926464e+01 -6.236377632454902925e-02
3.546209617493530253e+00 9.338708192750284631e-01 -7.780364794387122629e+01 -6.287801325601805047e-02
3.535745406848019634e+00 9.341185349582359354e-01 -7.780328830090297743e+01 -6.250747791023435196e-02
3.541557380212728035e+00 1.020271195036411171e+00 -7.780314098776955234e+01 -6.271314338669621569e-02
3.527206272723804936e+00 9.622211782093841315e-01 -7.780311171797150394e+01 -6.220592045171079165e-02
3.504265722097249736e+00 1.078329677466788095e+00 -7.780199129781925649e+01 -6.139939125532879044e-02
3.490553208708535138e+00 1.265578845713544620e+00 -7.779904823862310081e+01 -6.091980851412724662e-02
3.544900400923291617e+00 9.843227106946650373e-01 -7.779869983754696250e+01 -6.283159426233056455e-02
3.544377774801039216e+00 9.254393032764464122e-01 -7.779672265536066789e+01 -6.281306905251782258e-02
3.519656154016301386e+00 1.166097135091488601e+00 -7.779609403619872410e+01 -6.193989721252411013e-02
3.543468700260645754e+00 1.000842685573517299e+00 -7.779457287380901676e+01 -6.278085214863435293e-02
3.493491672711409812e+00 1.263499063015769641e+00 -7.779244863326215409e+01 -6.102242033651981284e-02
3.489445479675415740e+00 1.196061054429675474e+00 -7.779055913864013405e+01 -6.088114877813596837e-02
3.544287279715252037e+00 9.911845351623300715e-01 -7.778894870384456794e+01 -6.280986160575670330e-02
3.528910209897679451e+00 1.112942383949025338e+00 -7.778645780452862368e+01 -6.226603634760041750e-02
3.538477149996422710e+00 1.045837991158994118e+00 -7.778505708146667530e+01 -6.260410270523403264e-02
3.501344947235730309e+00 1.097883473650686614e+00 -7.778367610348114169e+01 -6.129708219766590027e-02
3.515927058951962447e+00 1.013305032419113738e+00 -7.778137108015030776e+01 -6.180871541935298308e-02
3.510511948945397087e+00 1.209364744413621295e+00 -7.778030404484904636e+01 -6.161847071844205742e-02
3.497930087691284218e+00 1.254032587209724436e+00 -7.777978378932793646e+01 -6.117757449187978536e-02
3.517998851416070494e+00 1.174059142175794879e+00 -7.777653825614871153e+01 -6.188157959282395565e-02
3.536426259881215728e+00 1.061312239802528534e+00 -7.777412152132706069e+01 -6.253155345788721786e-02
3.522130655535349320e+00 1.152136914261640666e+00 -7.777193342720967451e+01 -6.202702177330934874e-02
3.546030133831146181e+00 9.609115652687955089e-01 -7.776462383938454082e+01 -6.287164855019268528e-02
3.502321746057082574e+00 1.240417813409412595e+00 -7.776378446126216204e+01 -6.133128806452166348e-02
3.544537956031080572e+00 9.857620392232285811e-01 -7.776088547047220345e+01 -6.281874660872495408e-02
3.536459992582140277e+00 1.060508047446261815e+00 -7.776012968066171993e+01 -6.253274639567037163e-02
3.525048049339916556e+00 1.135337335488631139e+00 -7.776002515801286563e+01 -6.212981875077575739e-02
3.490681487892004498e+00 1.263150179032326959e+00 -7.775903036835907756e+01 -6.092428624955969346e-02
3.487506538279971924e+00 1.248126496340199898e+00 -7.775797696398829828e+01 -6.081350927272776569e-02
3.529075755756735600e+00 1.110892726533254216e+00 -7.775496179571464950e+01 -6.227187844934986560e-02
3.545420150863218822e+00 9.720433901250321584e-01 -7.775471671133698237e+01 -6.285002023073484045e-02
3.534678975045338234e+00 1.073367384327612806e+00 -7.775417756135951208e+01 -6.246977728313781592e-02
3.538341462844116769e+00 9.303027795168931080e-01 -7.775394080492058890e+01 -6.259930153840921607e-02
3.530768842260866958e+00 1.100027245139018728e+00 -7.775372830167594884e+01 -6.233164308740071075e-02
3.535003309474481270e+00 9.379428441871606736e-01 -7.775328568890878955e+01 -6.248124198997768303e-02
3.489533011543954011e+00 1.197913066234026713e+00 -7.775263256566898917e+01 -6.088420319327507435e-02
3.491320234324953642e+00 1.178477128986931355e+00 -7.775205261294136960e+01 -6.094658489303425575e-02
3.542702190346626256e+00 9.265309788455740048e-01 -7.775167405353033701e+01 -6.275369404743390278e-02
3.506648760188033176e+00 1.224353939971764449e+00 -7.775102221460096530e+01 -6.148292763664135047e-02
3.533553575401233271e+00 9.422418133884187252e-01 -7.774697502565538798e+01 -6.243000435115419328e-02
3.487710420213729012e+00 1.248951045878864186e+00 -7.774509249546638046e+01 -6.082061987633712030e-02
3.502708651483054769e+00 1.090190361006783348e+00 -7.774438240823488400e+01 -6.134483948587119567e-02
3.525025909994729645e+00 1.134956781344409027e+00 -7.774346831823658022e+01 -6.212903833067085629e-02
3.503347431696387293e+00 1.086132318973500155e+00 -7.774182978158644630e+01 -6.136721613586837432e-02
3.544473467086579177e+00 9.304060679981017712e-01 -7.774045382166147533e+01 -6.281646079440376951e-02
3.518486498992835276e+00 1.002023812361126032e+00 -7.773784153645019046e+01 -6.189873621797430114e-02
3.501963775950964752e+00 1.240682404800985683e+00 -7.773698531614205365e+01 -6.131875144036369463e-02
3.521898491849571933e+00 9.863535342083269430e-01 -7.773583973899160071e+01 -6.201884493446145619e-02
3.488536801300189616e+00 1.213205793560216517e+00 -7.773512349159663870e+01 -6.084944507012878673e-02
3.500144395152882559e+00 1.246028596449490822e+00 -7.772867489029924570e+01 -6.125505393460069226e-02
3.517577153607679197e+00 1.174752310788652387e+00 -7.772787981249916811e+01 -6.186674515791351636e-02
3.503944030411775046e+00 1.082809407616896813e+00 -7.772682989365917194e+01 -6.138811884129157653e-02
3.504530721154107464e+00 1.231488004087100796e+00 -7.772571712854585257e+01 -6.140867787756464774e-02
3.490624445297094702e+00 1.260825486522024752e+00 -7.772438942403650231e+01 -6.092229509052825287e-02
3.545842919762384859e+00 9.513255036383831964e-01 -7.772218262469824879e+01 -6.286501005814516818e-02
3.491926964353322393e+00 1.174407317876596135e+00 -7.771941323709654625e+01 -6.096776962188904525e-02
3.544752712993488153e+00 9.338256911448923336e-01 -7.771874581039134000e+01 -6.282635898137346742e-02
3.492018983504080243e+00 1.173714397351718786e+00 -7.771592640646498751e+01 -6.097098290576435931e-02
3.507366622269835421e+00 1.220360102880120534e+00 -7.771365971579713516e+01 -6.150810311506256511e-02
3.490877533344366235e+00 1.185496435127722625e+00 -7.771306918141353037e+01 -6.093112976404223974e-02
3.532545667754990237e+00 1.086760888324565855e+00 -7.771239958533278980e+01 -6.239439447387275933e-02
3.503949417766920593e+00 1.083291685596650122e+00 -7.771130036595161528e+01 -6.138830761134570629e-02
3.539829006775898179e+00 9.300673795472910177e-01 -7.771031725156802850e+01 -6.265194698606020574e-02
3.525293412472038312e+00 1.132350206000921622e+00 -7.770966384438797547e+01 -6.213846822009373716e-02
3.499175193420061891e+00 1.115570538319163862e+00 -7.770943293246747885e+01 -6.122113517123164289e-02
3.509282524168698014e+00 1.051219505018542666e+00 -7.770696258138747226e+01 -6.157531917217914930e-02
3.506704005980868288e+00 1.066588003668053286e+00 -7.769992061556926899e+01 -6.148486492781135571e-02
3.502567870575011622e+00 1.237273825167322983e+00 -7.769563006518910697e+01 -6.133990843992186137e-02
3.497934469946826663e+00 1.250675989292788559e+00 -7.769362577050176810e+01 -6.117772778021093871e-02
3.538273057296437152e+00 9.331203936093570572e-01 -7.769310232434052921e+01 -6.259688113994937853e-02
3.489340392818523817e+00 1.205738230041880632e+00 -7.769267635833459451e+01 -6.087748188477466044e-02
3.488740944079093520e+00 1.215163158231058915e+00 -7.769247904090801171e+01 -6.085656687446942131e-02
3.488074320928730376e+00 1.240984434715922902e+00 -7.769205382125943515e+01 -6.083331234161210715e-02
3.509351098764869725e+00 1.211535927733315754e+00 -7.768973633661839528e+01 -6.157772567201098834e-02
3.545389280639669405e+00 9.601889969691741467e-01 -7.768870000317396318e+01 -6.284892575637335277e-02
3.543108049094681355e+00 9.973849555840303971e-01 -7.768794066785481789e+01 -6.276807323779759473e-02
3.535962580920978038e+00 1.061363093835476556e+00 -7.768777910179807122e+01 -6.251515686836672803e-02
3.540978782409760939e+00 9.305011789829498170e-01 -7.768456803236111341e+01 -6.269265368738057009e-02
3.509202395012966047e+00 1.211920409988823666e+00 -7.768221846026722233e+01 -6.157250724582367940e-02
3.489550248061721316e+00 1.203950826543343622e+00 -7.768108211059399082e+01 -6.088480466873810726e-02
3.545003602855878011e+00 9.411359508866701251e-01 -7.768028765775696343e+01 -6.283525272130577322e-02
3.533265123801376806e+00 9.455864194877735551e-01 -7.767851231142910251e+01 -6.241981217535579052e-02
3.503903419808564568e+00 1.232103344984169180e+00 -7.767736488708715115e+01 -6.138669587673076244e-02
3.496682319829862884e+00 1.135572956250654908e+00 -7.767477899452904921e+01 -6.113393622905376190e-02
3.503095655764716820e+00 1.090107930062986119e+00 -7.767278260240303212e+01 -6.135839586718815769e-02
3.493606111140420190e+00 1.257402349628784943e+00 -7.767125530788629817e+01 -6.102641829898845793e-02
3.490734862187661491e+00 1.190116885173027050e+00 -7.766993395780468745e+01 -6.092614939046156475e-02
3.540726455657040361e+00 9.314547020832769642e-01 -7.766959057994316140e+01 -6.268371916894834028e-02
3.529471281805553584e+00 1.105509180153995352e+00 -7.766815237535169558e+01 -6.228583764545068263e-02
3.493867144261046498e+00 1.256984009708965289e+00 -7.766813804767792817e+01 -6.103553810873419555e-02
3.538348662767267783e+00 9.341823450009463237e-01 -7.766724809611402236e+01 -6.259955629653456144e-02
3.515265921496660173e+00 1.020155863684426567e+00 -7.766404021695099402e+01 -6.178547249417882387e-02
3.509969985231890632e+00 1.208114792562657858e+00 -7.766361102634678559e+01 -6.159944648614378709e-02
3.510363446166704371e+00 1.206434715357612042e+00 -7.766348017063225484e+01 -6.161325762091690583e-02
3.500114376700077301e+00 1.243624089433343016e+00 -7.766117331115654565e+01 -6.125400324991286255e-02
3.521546728645606805e+00 9.902065603699261587e-01 -7.766084128285267241e+01 -6.200645681017288163e-02
3.540425490204812231e+00 1.022752520161669842e+00 -7.765352837548201137e+01 -6.267306325845992121e-02
3.530774741011990070e+00 9.543700568050930144e-01 -7.765022395388081122e+01 -6.233185135884142247e-02
3.525246237611385336e+00 1.130717182020692935e+00 -7.764943511143883370e+01 -6.213680517896613686e-02
3.508749959432299281e+00 1.212745800885406844e+00 -7.764928902764472696e+01 -6.155663138908080284e-02
3.492235970124839550e+00 1.256788889217509197e+00 -7.764912727423404704e+01 -6.097856035516889539e-02
3.505839991704960745e+00 1.073529101729106872e+00 -7.764852598320939592e+01 -6.145457023718920581e-02
3.531062502833643091e+00 1.094461919341886302e+00 -7.764825520048226792e+01 -6.234201199458894865e-02
3.544589710779742830e+00 9.420510007153735099e-01 -7.764817451207706256e+01 -6.282058108882811187e-02
3.506429717283206404e+00 1.221744407585992453e+00 -7.764372655473367502e+01 -6.147524681123393842e-02
3.488626938121424104e+00 1.227923631424169937e+00 -7.764359772870277254e+01 -6.085258956693231219e-02
3.502367952339894508e+00 1.095963364284672226e+00 -7.764270975409591813e+01 -6.133290636788771982e-02
3.522529973280621451e+00 9.865120371160084334e-01 -7.764040431246658613e+01 -6.204108706330187933e-02
3.529261769480862565e+00 1.105841944859553339e+00 -7.763871452697108566e+01 -6.227844318759594849e-02
3.488828547243597811e+00 1.243043347493359096e+00 -7.763730632701556544e+01 -6.085962316030935765e-02
3.505710531443434252e+00 1.224228011660350779e+00 -7.763698974518214868e+01 -6.145003165136703888e-02
3.544401664160506726e+00 9.421378807875853134e-01 -7.763600106493777275e+01 -6.281391578451885060e-02
3.544928453739309759e+00 9.560882702577191417e-01 -7.763506636306603070e+01 -6.283258871065287854e-02
3.535216967510515840e+00 9.420652674645400015e-01 -7.763385544725750265e+01 -6.248879503687124887e-02
3.534638346273699216e+00 9.435267823810863375e-01 -7.763367826865729171e+01 -6.246834119474235086e-02
3.544680624481726827e+00 9.669919802994219049e-01 -7.763353987403300493e+01 -6.282380364788082983e-02
3.506847285883463616e+00 1.067883870803893354e+00 -7.763341440075163291e+01 -6.148988943254107831e-02
3.508942219422356956e+00 1.211425136277450632e+00 -7.763267021935625678e+01 -6.156337749622347449e-02
3.544618203220928798e+00 9.458074381290304533e-01 -7.763052053314990530e+01 -6.282159103302582814e-02
3.491665067151010327e+00 1.182704708643437685e+00 -7.762979418077023297e+01 -6.095862470581334125e-02
3.519116614247480346e+00 1.002332419379283523e+00 -7.762897698011053649e+01 -6.192090872336325491e-02
3.498612878818615268e+00 1.122840372360408789e+00 -7.762809921550733350e+01 -6.120146037917740395e-02
3.521439411181503498e+00 1.151498394490364729e+00 -7.762737368923407644e+01 -6.200267763311166636e-02
3.497366890167196374e+00 1.132290074046927719e+00 -7.762721882877343660e+01 -6.115787582218882440e-02
3.496207042295371270e+00 1.251536226130192331e+00 -7.762603159869001956e+01 -6.111731841297873835e-02
3.492227162296242859e+00 1.177255681637886298e+00 -7.762339347333454498e+01 -6.097825276539835249e-02
3.489708676404147170e+00 1.207889353843271785e+00 -7.762300791319466953e+01 -6.089033323085193267e-02
3.489423768997214292e+00 1.212753236033128346e+00 -7.762251899069173078e+01 -6.088039119821361117e-02
3.490589168834830502e+00 1.252893576308401480e+00 -7.762167447910206874e+01 -6.092106372793516800e-02
3.523400438590362338e+00 1.140436290709022416e+00 -7.762127934956575359e+01 -6.207175325329378213e-02
3.508714542299852468e+00 1.057212061027325678e+00 -7.762120682795337245e+01 -6.155538869673230634e-02
3.490377794896355468e+00 1.198647501983918895e+00 -7.761971563780740269e+01 -6.091368575552772585e-02
3.536382400340464915e+00 9.402027681341977861e-01 -7.761491183026890894e+01 -6.253000240718893654e-02
3.490494992475277503e+00 1.197709379667917684e+00 -7.761327561765342864e+01 -6.091777646247494016e-02
3.522327266509557298e+00 9.883333923582467984e-01 -7.761064734298545886e+01 -6.203394686198344943e-02
3.490127056218127688e+00 1.203089046571156118e+00 -7.760973130031922551e+01 -6.090493434272906126e-02
3.534866311856641019e+00 1.066381244134401829e+00 -7.760967004905801048e+01 -6.247639921349485564e-02
3.531588570959423468e+00 1.089433987012712324e+00 -7.760658903403430031e+01 -6.236058917265611956e-02
3.543231083425965267e+00 9.888486317070582787e-01 -7.760658610338117569e+01 -6.277243255277968614e-02
3.529323715848355025e+00 1.104307524633966642e+00 -7.760577175426448093e+01 -6.228062945624819602e-02
3.508710203562231289e+00 1.057797073527858789e+00 -7.760394261583303432e+01 -6.155523646290857881e-02
3.521419179876030370e+00 1.150853223379396217e+00 -7.760335540813915145e+01 -6.200196520199386524e-02
3.494479288377648540e+00 1.157347482810121564e+00 -7.759937174541428817e+01 -6.105692748450178980e-02
3.544410531087456739e+00 9.657999731224984341e-01 -7.759928298937668956e+01 -6.281423006441834433e-02
3.544189942394874393e+00 9.465443824822843411e-01 -7.759760190401297564e+01 -6.280641173886490625e-02
3.504044889857941047e+00 1.228845690557849091e+00 -7.759725379677301760e+01 -6.139165295069776151e-02
3.500942870785767269e+00 1.107417247106001534e+00 -7.759515362908109637e+01 -6.128300492252843762e-02
3.543624010824848014e+00 9.816742656293435676e-01 -7.759443502916181501e+01 -6.278635565047191447e-02
3.504438237767875108e+00 1.227369759591796061e+00 -7.759425974828593553e+01 -6.140543681164804812e-02
3.489728217410234201e+00 1.211455239622957203e+00 -7.759346958688161067e+01 -6.089101515694604616e-02
3.523052976497150990e+00 1.141473732825391885e+00 -7.759247239908074789e+01 -6.205951137602716550e-02
3.489422917458367746e+00 1.218000215624906568e+00 -7.759173739465308017e+01 -6.088036148441833967e-02
3.538460995949463062e+00 1.037000342112319284e+00 -7.759089941959464909e+01 -6.260353109927832560e-02
3.519105049806116270e+00 1.162695089159811124e+00 -7.758880686446042318e+01 -6.192050175785453192e-02
3.518542120350401703e+00 1.165581342007442789e+00 -7.758815523719192697e+01 -6.190069326339951022e-02
3.524581133049645487e+00 9.795139629775273526e-01 -7.758810015611510380e+01 -6.211336081724762315e-02
3.539009791048425946e+00 1.032068083728303831e+00 -7.758803374646849704e+01 -6.262295150568311652e-02
3.498112379953935314e+00 1.128278051911127511e+00 -7.758744860410931210e+01 -6.118395111393493124e-02
3.489205835606784323e+00 1.233847948019272778e+00 -7.758379650187561083e+01 -6.087278681616219850e-02
3.518326881675758688e+00 1.007779433867537433e+00 -7.757466010125261846e+01 -6.189312023161133020e-02
3.498354777651076830e+00 1.244750873976590455e+00 -7.757402619490727602e+01 -6.119243075157058259e-02
3.541216840699192403e+00 1.009809544839677775e+00 -7.757031918165196771e+01 -6.270108356425783958e-02
3.507471566024365384e+00 1.066231019689165560e+00 -7.757012985656569981e+01 -6.151178393234707498e-02
3.512617702710937984e+00 1.037014708857244338e+00 -7.756891099688243685e+01 -6.169241562699133430e-02
3.527978099182503602e+00 1.111519287278202484e+00 -7.756841640214895506e+01 -6.223314734155696581e-02
3.514568030704575907e+00 1.184508092503642640e+00 -7.756756920069040007e+01 -6.176094221225319342e-02
3.528830349357511942e+00 1.105960621238890607e+00 -7.756304411404856580e+01 -6.226321817273329506e-02
3.537268908377326770e+00 9.409992236098757568e-01 -7.756037912630226572e+01 -6.256135665086462461e-02
3.508169449433439890e+00 1.212175833670379177e+00 -7.755988803180500213e+01 -6.153626442969061666e-02
3.490458848156511529e+00 1.245972923578003044e+00 -7.755805988358096670e+01 -6.091651485337040012e-02
3.542503152293477786e+00 9.938611359910842769e-01 -7.755785215564448265e+01 -6.274664292004614174e-02
3.515729558047899328e+00 1.021124008967531749e+00 -7.755713113031097805e+01 -6.180177162665838331e-02
3.493745310353777889e+00 1.250984961424084663e+00 -7.755707791197617951e+01 -6.103128146809508325e-02
3.490664250533948465e+00 1.246850131715428800e+00 -7.755673959032765197e+01 -6.092368454977866582e-02
3.490377434853250360e+00 1.245091345502707503e+00 -7.755475038083218919e+01 -6.091367318866377362e-02
3.528396169344929945e+00 1.108408216873536967e+00 -7.755441022491410763e+01 -6.224789763923987973e-02
3.539032267218290784e+00 1.030018520111062541e+00 -7.755367813546422440e+01 -6.262374694206117309e-02
3.543093949415369703e+00 9.439067266931211453e-01 -7.755265498796663337e+01 -6.276757367191901360e-02
3.539523654725089674e+00 9.387671343452231865e-01 -7.755210276800475810e+01 -6.264113851179227421e-02
3.515735721242820855e+00 1.178437531009824291e+00 -7.755206822731780392e+01 -6.180198830811389071e-02
3.490939625122960077e+00 1.247084100590882816e+00 -7.754803246828564056e+01 -6.093329733126816999e-02
3.543074354390884917e+00 9.448160059197721061e-01 -7.754440346193723599e+01 -6.276687940371193652e-02
3.502555064897561632e+00 1.231844538907248765e+00 -7.754353853132749919e+01 -6.133945991319781493e-02
3.502987508749373369e+00 1.095452100926234573e+00 -7.754327778726619158e+01 -6.135460743227070385e-02
3.532022027609349912e+00 1.084081463208812268e+00 -7.754304240767837086e+01 -6.237589801758831876e-02
3.533061583600198841e+00 9.514347866087204952e-01 -7.754140649630519988e+01 -6.241262076755772076e-02
3.539278311328401205e+00 9.395761986563438972e-01 -7.754066687843123873e+01 -6.263245482519809448e-02
3.543786552897489450e+00 9.541700450990912019e-01 -7.753932444550798664e+01 -6.279211566248535381e-02
3.523367724865649642e+00 9.862236269372407493e-01 -7.753758477595212639e+01 -6.207060062312472204e-02
3.533057852837767410e+00 1.076506836209135898e+00 -7.753515053412913005e+01 -6.241248895749308689e-02
3.493123497518425769e+00 1.249570592819821968e+00 -7.753351941391539981e+01 -6.100955884457678891e-02
3.490865250733460545e+00 1.245153439544800733e+00 -7.753297877899208856e+01 -6.093070099389192446e-02
3.529317876957134725e+00 9.635377195441167109e-01 -7.753100989053896797e+01 -6.228042338304608933e-02
3.502612008159725399e+00 1.231180798831163159e+00 -7.753067590359698613e+01 -6.134145439852353027e-02
3.490385491987749500e+00 1.208885719222570598e+00 -7.753032617699108187e+01 -6.091395441339282624e-02
3.494807160467651830e+00 1.248553473965375193e+00 -7.752679405965554338e+01 -6.106838544427985183e-02
3.506406656018068446e+00 1.074281913582715076e+00 -7.752376143659654417e+01 -6.147443818683906436e-02
3.505095003497130879e+00 1.222464925806617586e+00 -7.752113369730048476e+01 -6.142845491770275446e-02
3.542700338806723526e+00 9.456236896255544311e-01 -7.752030671029993414e+01 -6.275362845290637093e-02
3.520873825335058882e+00 9.976932305606506235e-01 -7.751992875375877645e+01 -6.198276246964766478e-02
3.526577621256565376e+00 9.739736389001258932e-01 -7.751744301223641287e+01 -6.218374859373806962e-02
3.513685312289348772e+00 1.186954460557353874e+00 -7.751544773348815909e+01 -6.172992236898948437e-02
3.504882897285423127e+00 1.222993512772357461e+00 -7.751493994631613305e+01 -6.142102061841930166e-02
3.502540784093679971e+00 1.099554866517951979e+00 -7.751380011393479208e+01 -6.133895972119785683e-02
3.541029797047391181e+00 1.007630525862708071e+00 -7.751224477157013837e+01 -6.269446011788744333e-02
3.496068750137730774e+00 1.246260151776621194e+00 -7.751146370442955913e+01 -6.111248352844797505e-02
3.504924188615432090e+00 1.222545724318704341e+00 -7.750655750897558960e+01 -6.142246783970772145e-02
3.501285282502760055e+00 1.234261341528679168e+00 -7.750613866905385407e+01 -6.129499314735216420e-02
3.531590780979847910e+00 1.085609407792344827e+00 -7.750578437249188823e+01 -6.236066722150926389e-02
3.490794522110328479e+00 1.241258257347644722e+00 -7.750500519113936093e+01 -6.092823197797739287e-02
3.542499283722210013e+00 9.883312661662736476e-01 -7.750482752924378360e+01 -6.274650587586186323e-02
3.543441432342971709e+00 9.573893300402973594e-01 -7.750479456955446267e+01 -6.277988592222406850e-02
3.493600672438351484e+00 1.171092214323927072e+00 -7.750429782466014217e+01 -6.102622829230851947e-02
3.540034818762561653e+00 1.017461236664036983e+00 -7.750303695748567634e+01 -6.265923259025642233e-02
3.520830619782663540e+00 9.984666678757502245e-01 -7.750223372708086345e+01 -6.198124126599586364e-02
3.490281333572826661e+00 1.216696543532660435e+00 -7.750216904918380578e+01 -6.091031893743454467e-02
3.543429488226362611e+00 9.583771439629658051e-01 -7.750193241428397073e+01 -6.277946269016071446e-02
3.500656773588403770e+00 1.235856076750489585e+00 -7.750158004110618037e+01 -6.127298923235185990e-02
3.523126485093778015e+00 1.138074558334509989e+00 -7.750134228343998188e+01 -6.206210114984619941e-02
3.507148397583789379e+00 1.070530865031692036e+00 -7.750130389157590116e+01 -6.150044941337270282e-02
3.529488809359216273e+00 9.641223314245521703e-01 -7.749907707697343540e+01 -6.228645627695969522e-02
3.539647631984825793e+00 9.419421819662068263e-01 -7.749873205121407693e+01 -6.264552679307892891e-02
3.520612319401606793e+00 1.151744564708327756e+00 -7.749568286707946640e+01 -6.197355551761181414e-02
3.507953654454253556e+00 1.210847041813736258e+00 -7.749551913264458847e+01 -6.152869420899475389e-02
3.510131807946558880e+00 1.053225392227616464e+00 -7.749451360760366470e+01 -6.160512654579088782e-02
3.494426360542941534e+00 1.246924175177043237e+00 -7.749398544493550389e+01 -6.105507794628693696e-02
3.500917069029826134e+00 1.234797272085771835e+00 -7.749334973275355765e+01 -6.128210162112195103e-02
3.543347263602009800e+00 9.611437558120675684e-01 -7.749161679014378024e+01 -6.277654915237924904e-02
3.522514392438393482e+00 9.914179787543339062e-01 -7.749082322194757921e+01 -6.204053822467811563e-02
3.543155527715653452e+00 9.724471596312009858e-01 -7.748775911998374966e+01 -6.276975546790995730e-02
3.541389144326927418e+00 1.001372066632851165e+00 -7.748639780101467522e+01 -6.270718535778303793e-02
3.520846147880540844e+00 9.989633004201429189e-01 -7.748503852621445276e+01 -6.198178798522621658e-02
3.495080506323513525e+00 1.158353850190246614e+00 -7.748243863651813967e+01 -6.107793872841314059e-02
3.543128558711994280e+00 9.710304997730310195e-01 -7.748070558549937914e+01 -6.276879991780266732e-02
3.537072968934510175e+00 9.452572224782509469e-01 -7.748049677755625453e+01 -6.255442593783595850e-02
3.523365752406700580e+00 9.881437613667116704e-01 -7.748031566640284495e+01 -6.207053112616218310e-02
3.502358281423213260e+00 1.102119161210067810e+00 -7.747948523590510206e+01 -6.133256765726882720e-02
3.490730887728104470e+00 1.236438832628856010e+00 -7.747892386134768117e+01 -6.092601065269520610e-02
3.534715350148061930e+00 1.061935464311467570e+00 -7.747881112419996441e+01 -6.247106303286168588e-02
3.525424644679678643e+00 9.798150927705281399e-01 -7.747814969244291206e+01 -6.214309462657419819e-02
3.531564354665801542e+00 9.583475955139816316e-01 -7.747645366188116611e+01 -6.235973395573039813e-02
3.524221244411677390e+00 1.130910673751453821e+00 -7.747487685869515417e+01 -6.210067689781294947e-02
3.519401012404964391e+00 1.005928949293808605e+00 -7.747463698105454455e+01 -6.193091743058545123e-02
3.491360166349422034e+00 1.200257270269269982e+00 -7.747406457742965813e+01 -6.094797905585731812e-02
3.543076473070883914e+00 9.593642133629138868e-01 -7.747223806333714435e+01 -6.276695447014207785e-02
3.509848408455841451e+00 1.055634899131128623e+00 -7.747119104995422845e+01 -6.159517925170000796e-02
3.499481036413872648e+00 1.122993680884585288e+00 -7.747078198751624711e+01 -6.123183762110157025e-02
3.500873683238072243e+00 1.233963047454128992e+00 -7.747002068145440035e+01 -6.128058272994452854e-02
3.540640030951618833e+00 1.008536619607526053e+00 -7.746770678894981188e+01 -6.268065914388540327e-02
3.497865669384237375e+00 1.241024926185883004e+00 -7.746727594897924973e+01 -6.117532120528419715e-02
3.534712217109181154e+00 1.061410741248384859e+00 -7.746657264549851618e+01 -6.247095228890450769e-02
3.507888000896893566e+00 1.067335830083688153e+00 -7.746511865500031035e+01 -6.152639113418202632e-02
3.521819283741366657e+00 1.144090988666926378e+00 -7.746300489971690695e+01 -6.201605533666275372e-02
3.498904807604890976e+00 1.238628351826377649e+00 -7.746299723194997000e+01 -6.121167426340310552e-02
3.538530707663793073e+00 9.446286605017217841e-01 -7.746226514983791844e+01 -6.260599784539810919e-02
3.509149839855366881e+00 1.060002233992281884e+00 -7.746163450103406944e+01 -6.157066299278472765e-02
3.490633759117329760e+00 1.218319388832075800e+00 -7.746119074588516185e+01 -6.092262020144790374e-02
3.527054507059844912e+00 9.741694694126236120e-01 -7.746086174991279449e+01 -6.220056747885582132e-02
3.495720282145464708e+00 1.243977296680438993e+00 -7.746028469940615935e+01 -6.110030145501584020e-02
3.492698000663803537e+00 1.243744242667503164e+00 -7.746003829598038237e+01 -6.099469661920465385e-02
3.536517808641484795e+00 9.471889289473340856e-01 -7.745959201294496665e+01 -6.253479105419185169e-02
3.517729357130767731e+00 1.165426444129089356e+00 -7.745490888324627576e+01 -6.187209915009822536e-02
3.490648124090881765e+00 1.226612721550532248e+00 -7.745459009940101680e+01 -6.092312163109595002e-02
3.523499341325221579e+00 9.884985981492518947e-01 -7.745343298800864318e+01 -6.207523804159634229e-02
3.490852632406837852e+00 1.232365504941301815e+00 -7.745298929501454666e+01 -6.093026050590874543e-02
3.542774275443707044e+00 9.582133456345024447e-01 -7.745275550326019243e+01 -6.275624783372840687e-02
3.534266393628334946e+00 9.520772318720002181e-01 -7.745237203722092545e+01 -6.245519470565317338e-02
3.493920393099095190e+00 1.171619555807895896e+00 -7.744831073401900312e+01 -6.103739856656868051e-02
3.502834809758777812e+00 1.227302467694414645e+00 -7.744808910074863206e+01 -6.134925852228907683e-02
