# m c logL logPrior
3.576273299934018102e+00 6.355217160967610024e-01 -8.647813962135855093e+01 -6.394865357910475834e-02
3.436470182967470421e+00 1.536500985739456482e+00 -8.647744741985562200e+01 -5.904663659212239929e-02
3.588543970787934523e+00 6.837812074254845385e-01 -8.646753105102770576e+01 -6.438823915139219034e-02
3.550383502025222793e+00 1.082100981898334258e+00 -8.646674664578267766e+01 -6.302611505726442298e-02
3.483644804535765971e+00 1.001895668841958909e+00 -8.644861676231914771e+01 -6.067890562084517214e-02
3.483815316181146038e+00 1.431383845755574091e+00 -8.644576923732651608e+01 -6.068484578629168569e-02
3.461806457038199447e+00 1.506028248262291758e+00 -8.643304360246654028e+01 -5.992051972995685732e-02
3.432969521429499071e+00 1.520561490859833942e+00 -8.642914331558365859e+01 -5.892639867531942327e-02
3.453531114746207109e+00 1.206294725930544987e+00 -8.642489711485765724e+01 -5.963438580260090049e-02
3.492942361998117917e+00 9.487322796324124674e-01 -8.641026006881315880e+01 -6.100323172120496185e-02
3.563244665249392540e+00 9.894700625121378712e-01 -8.638989540136284973e+01 -6.348356272214128460e-02
3.440382036276643074e+00 1.538595490163128243e+00 -8.637855179532897409e+01 -5.918114277767510395e-02
3.434402890486191851e+00 1.395354710241892837e+00 -8.636510125302771712e+01 -5.897561607089954472e-02
3.431738827670506975e+00 1.444895598226014100e+00 -8.635890532021377908e+01 -5.888415690670672359e-02
3.489699975258147457e+00 9.677662215251751077e-01 -8.634522928818552145e+01 -6.089002958658357861e-02
3.552926330757373741e+00 6.848319159103589682e-01 -8.634176653054093720e+01 -6.311642755894528167e-02
3.541390538344108663e+00 1.138490463118923213e+00 -8.633826606582120178e+01 -6.270723472536587906e-02
3.466818425589681230e+00 1.110678812953029393e+00 -8.631750110603164217e+01 -6.009414998004057595e-02
3.572425961200183853e+00 6.418777885887796408e-01 -8.630519787114613450e+01 -6.381113624128530171e-02
3.438615515777831977e+00 1.535194107029929533e+00 -8.629927113410941786e+01 -5.912038332674022373e-02
3.587020149830803195e+00 7.418125725573900819e-01 -8.629876563754473295e+01 -6.433356777646098701e-02
3.455989545067401636e+00 1.517547158417060116e+00 -8.622713335804736801e+01 -5.971931867807592914e-02
3.582165385948586689e+00 8.131679497913593124e-01 -8.622607906163295866e+01 -6.415954426144093725e-02
3.431664862650939618e+00 1.476778663911992417e+00 -8.621079881386296506e+01 -5.888161864776545601e-02
3.433991767473381085e+00 1.408131076775110513e+00 -8.621068611959778138e+01 -5.896149729537478179e-02
3.462303586364412933e+00 1.143918527383677830e+00 -8.619424583747994006e+01 -5.993773062075938296e-02
3.485648952539631473e+00 1.420891232018650863e+00 -8.617174789353158815e+01 -6.074874310170316066e-02
3.560886761821255408e+00 6.653508768413698427e-01 -8.616610755572895641e+01 -6.339957265256933316e-02
3.494546429895935002e+00 9.426514473182626697e-01 -8.616044130475735585e+01 -6.105927375349212705e-02
3.581399364390112527e+00 8.203542903966134503e-01 -8.615816543433781760e+01 -6.413210703626950893e-02
3.572947268521739161e+00 6.442132587757642970e-01 -8.615276125479381619e+01 -6.382976091818477749e-02
3.587072730838425816e+00 7.277838857539208339e-01 -8.614906463312672713e+01 -6.433545388162320577e-02
3.553917881048471727e+00 1.053674392300407936e+00 -8.613620505345224387e+01 -6.315166152618029161e-02
3.487846258834639279e+00 9.810904895377223767e-01 -8.611405987922222494e+01 -6.082535762633394655e-02
3.562682415369546884e+00 9.892697701879347161e-01 -8.609314133410595105e+01 -6.346352996391693702e-02
3.541532416495421831e+00 7.263228696530690254e-01 -8.608887213349045453e+01 -6.271225928543951167e-02
3.556942344205047402e+00 1.031653306277149129e+00 -8.608689071039009377e+01 -6.325919419999448401e-02
3.578873946036589260e+00 8.466758232012121521e-01 -8.608569072016260293e+01 -6.404169360809754130e-02
3.582537922463355784e+00 8.039560656860407217e-01 -8.608003940838761991e+01 -6.417288982944029108e-02
3.492017249366322407e+00 1.393121374999707562e+00 -8.605296318065904870e+01 -6.097092234935969080e-02
3.480887933169181991e+00 1.438060050563105818e+00 -8.605191008066326219e+01 -6.058290401641410611e-02
3.577634352085147462e+00 8.587667738265957196e-01 -8.605022859314718175e+01 -6.399733778609856261e-02
3.544554366537649326e+00 7.160115209233381961e-01 -8.604972221866927384e+01 -6.281932828670558355e-02
3.501395138390370310e+00 9.071305470224326761e-01 -8.603634165457401650e+01 -6.129883957571859859e-02
3.517157386333247260e+00 1.273317553527208990e+00 -8.603387470166337891e+01 -6.185198040119259388e-02
3.570543131836877659e+00 9.245644421801032520e-01 -8.603057796311256311e+01 -6.374389128153748474e-02
3.582209781430939266e+00 6.531327630335824752e-01 -8.598465091502286839e+01 -6.416113459089749227e-02
3.432686745109580162e+00 1.456068312765032013e+00 -8.598024257192221853e+01 -5.891669145025501403e-02
3.585429212559432255e+00 6.723482469409451934e-01 -8.595916893523636304e+01 -6.427651319137275832e-02
3.572744339359168908e+00 9.037367904745627900e-01 -8.595775886795870235e+01 -6.382251057211492384e-02
3.554150696050033975e+00 1.049073257300669804e+00 -8.591843678929024009e+01 -6.315993585116470854e-02
3.503788288563108200e+00 1.338579997537119315e+00 -8.591767025475272135e+01 -6.138266185535997538e-02
3.449987995551715425e+00 1.243785342463837207e+00 -8.591354706336773006e+01 -5.951208584725471706e-02
3.585870172572272807e+00 6.814373008575387303e-01 -8.591221760747231428e+01 -6.429232447271751583e-02
3.442863721240953190e+00 1.309541348936580363e+00 -8.589644940936599937e+01 -5.926655301518551217e-02
3.573388328162659278e+00 6.488993763522753477e-01 -8.589630232741075133e+01 -6.384552071924562422e-02
3.436511437869429919e+00 1.382978406467318067e+00 -8.589490418016336548e+01 -5.904805431303708496e-02
3.448589348499031093e+00 1.256662574925403009e+00 -8.586922478408536108e+01 -5.946384247290485703e-02
3.585850433192371511e+00 6.857607424078787650e-01 -8.586084651266469336e+01 -6.429161664612959015e-02
3.489856220973068357e+00 1.400015403266796410e+00 -8.585992196629041473e+01 -6.089548221532212202e-02
3.460424331919441432e+00 1.501492004333985886e+00 -8.585922103345920675e+01 -5.987268278470057187e-02
3.583120894523456279e+00 7.879407236117099700e-01 -8.585495396956085301e+01 -6.419377672385286060e-02
3.435672079500641907e+00 1.511629207322763735e+00 -8.584799283921196889e+01 -5.901921318930131860e-02
3.579272012727572783e+00 6.512356529328320320e-01 -8.584246142305900662e+01 -6.405594070547444840e-02
3.436406895386254767e+00 1.386466827654580847e+00 -8.584217793234925864e+01 -5.904446175329099156e-02
3.569179944707385310e+00 9.327959582412213013e-01 -8.583934412800282132e+01 -6.369522738850706689e-02
3.458680019328657096e+00 1.175764520616264353e+00 -8.583275807712078631e+01 -5.981233738051639631e-02
3.586210226259154421e+00 7.077248639225686144e-01 -8.582473077841900988e+01 -6.430451893462867108e-02
3.467505246676019226e+00 1.480898938054904912e+00 -8.580253353671386662e+01 -6.011796317862860145e-02
3.433446846665196173e+00 1.451854015979137102e+00 -8.578855534746406875e+01 -5.894278624437589847e-02
3.447903006147954752e+00 1.264340274560122435e+00 -8.578426120476743222e+01 -5.944017569902051989e-02
3.469624463997443620e+00 1.474047690768474972e+00 -8.578257555624757913e+01 -6.019146960584774442e-02
3.585684800103645209e+00 6.914786122347551522e-01 -8.577404802327681921e+01 -6.428567742847159094e-02
3.585495138797682557e+00 6.878319935199053159e-01 -8.576771761904603864e+01 -6.427887695170905746e-02
3.559676237189024040e+00 1.006896304270648912e+00 -8.575830319776289912e+01 -6.335647456804104072e-02
3.544871716621611490e+00 7.186513766655059365e-01 -8.575433659426238364e+01 -6.283057743651924987e-02
3.514564907107883052e+00 1.283545471474477839e+00 -8.575033836531707720e+01 -6.176083243137121814e-02
3.560070706778416749e+00 6.736015761146422198e-01 -8.574632735673773709e+01 -6.337051718630887231e-02
3.581713397447272573e+00 6.601350398229999250e-01 -8.573109930435600745e+01 -6.414335430726642029e-02
3.502578126425049732e+00 1.341987797893769763e+00 -8.571663069904982990e+01 -6.134026765855606772e-02
3.434962837548090064e+00 1.498253815506122244e+00 -8.569465726729907828e+01 -5.899484847668213378e-02
3.581766633505070629e+00 7.999197998292434386e-01 -8.566579861329010726e+01 -6.414526108445123276e-02
3.585447951105035891e+00 7.056858572665699603e-01 -8.564167992268204443e+01 -6.427718505041649100e-02
3.438792885141822797e+00 1.361915967902451285e+00 -8.562932918012471362e+01 -5.912648253451010388e-02
3.475245710666221122e+00 1.063879940834958848e+00 -8.562252931670948897e+01 -6.038666374751983784e-02
3.500663794210495006e+00 9.158046697260818769e-01 -8.561376187000379900e+01 -6.127323500048109661e-02
3.561268024983089031e+00 9.921501952710995997e-01 -8.558051300065629619e+01 -6.341314972883475842e-02
3.453401558941377569e+00 1.221418293833570479e+00 -8.556564174679900248e+01 -5.962991163649367793e-02
3.480127994544897074e+00 1.434921526928834457e+00 -8.556283604702684897e+01 -6.055645429207543590e-02
3.515340321208763275e+00 8.428190764811968050e-01 -8.556065612894144579e+01 -6.178808786958064903e-02
3.452795520722657496e+00 1.512891196035156760e+00 -8.555972093345121721e+01 -5.960898453961223364e-02
3.553989918409893978e+00 1.045109195213369091e+00 -8.555440458590365438e+01 -6.315422170079582065e-02
3.444776093030422537e+00 1.298468338044354464e+00 -8.554740141476960957e+01 -5.933241165556971813e-02
3.453311714517062647e+00 1.511772053392649529e+00 -8.554495145053058991e+01 -5.962680898810387986e-02
3.484853584219256284e+00 1.416562883000172191e+00 -8.554326364471199895e+01 -6.072102251722898830e-02
3.530364621657527291e+00 1.195062181782446054e+00 -8.554184849222760079e+01 -6.231737180925548542e-02
3.584814814495755897e+00 7.340659578506480987e-01 -8.553540533709522720e+01 -6.425448627114120626e-02
3.434450066057550988e+00 1.455214478194620797e+00 -8.550381932975888333e+01 -5.897723628121358252e-02
3.471937065966964830e+00 1.462808501500228342e+00 -8.549833667102664947e+01 -6.027173495017647264e-02
3.448550226856982093e+00 1.264281329190416692e+00 -8.549066675942484039e+01 -5.946249333577672408e-02
3.497768405592293739e+00 1.361345317400452837e+00 -8.548371735516181502e+01 -6.117191909579827724e-02
3.462292255975607080e+00 1.154282843527595137e+00 -8.548040087394764441e+01 -5.993733832894328900e-02
3.560759798697168854e+00 9.943657932037934799e-01 -8.547445016717509247e+01 -6.339505172008950973e-02
3.572506981103914736e+00 8.958428362934085509e-01 -8.546086157062033806e+01 -6.381403065018102783e-02
3.517266220129782184e+00 8.349612238562998945e-01 -8.545808817654621237e+01 -6.185580831633022414e-02
3.434783600796619041e+00 1.473200919643412377e+00 -8.545592402810501653e+01 -5.898869192150694996e-02
3.512174029204774506e+00 8.593698081170435543e-01 -8.544156880878432503e+01 -6.167683205710249028e-02
3.550751880228675716e+00 7.040034752973666210e-01 -8.541402305685292617e+01 -6.303919457473738941e-02
3.565833902641474928e+00 6.671019561634861095e-01 -8.541197044996832233e+01 -6.357585710613665453e-02
3.544246760538235286e+00 7.253080124341166890e-01 -8.540593064536324164e+01 -6.280842549792887974e-02
3.544925549081660687e+00 1.104311310410162061e+00 -8.540485712841385180e+01 -6.283248574265956621e-02
3.449137828763538582e+00 1.514881038367477561e+00 -8.540443739138956403e+01 -5.948275880903829138e-02
3.511730419176169349e+00 1.293844707367173719e+00 -8.539263173903616178e+01 -6.166125268483617361e-02
3.435231807715461549e+00 1.477720309395283316e+00 -8.539210848856147607e+01 -5.900408786370018449e-02
3.435666102374210329e+00 1.423663546599689411e+00 -8.538576855649395725e+01 -5.901900783501598524e-02
3.583008531552925202e+00 7.673417321174289540e-01 -8.538086882066012606e+01 -6.418975068590525301e-02
3.583199202654503868e+00 6.853970629290693228e-01 -8.537247404138079787e+01 -6.419658262951936922e-02
3.579931542484450890e+00 8.138815718499512464e-01 -8.536920962582904338e+01 -6.407954924437549160e-02
3.540051935018162954e+00 7.407475790623941903e-01 -8.536603196982341046e+01 -6.265983851312920128e-02
3.482135538399272257e+00 1.424823297888999640e+00 -8.535887893231597445e+01 -6.062633953891595484e-02
3.545772113214976429e+00 7.209720392323497595e-01 -8.534108773860121744e+01 -6.286249939426501177e-02
3.455403651639895823e+00 1.504211548068396187e+00 -8.532241648791197974e+01 -5.969907197883162625e-02
3.546287964786241087e+00 1.094093437871616725e+00 -8.530545386418674525e+01 -6.288079164593869674e-02
3.514996093607576810e+00 1.276003457430084698e+00 -8.528848589495677857e+01 -6.177598769038263049e-02
3.553772136569170570e+00 6.970503699755293825e-01 -8.527702592816250160e+01 -6.314648199327703437e-02
3.443569157458589380e+00 1.317214394120855392e+00 -8.527688653050279299e+01 -5.929084271100028974e-02
3.551688055020181700e+00 7.031178469710318568e-01 -8.527533103514545587e+01 -6.307244020086520686e-02
3.539061677931069738e+00 1.139787056632365347e+00 -8.527360656159400776e+01 -6.262478780100139142e-02
3.546885335356655844e+00 1.089667328912521604e+00 -8.526935792539566705e+01 -6.290197791084048418e-02
3.577572738873798563e+00 8.391714431359951210e-01 -8.526357375682360384e+01 -6.399513350966487546e-02
3.583387440649282940e+00 6.963704703479317581e-01 -8.526222739833113451e+01 -6.420332774901507666e-02
3.579606685834286317e+00 8.143165209229107360e-01 -8.525910934659430040e+01 -6.406792012634761335e-02
3.580134489462079461e+00 6.716307273990309579e-01 -8.525378611211979774e+01 -6.408681481317952955e-02
3.564181631350012314e+00 9.637499636165927086e-01 -8.524346800204011743e+01 -6.351695350626418435e-02
3.437742622880167964e+00 1.393727981311017050e+00 -8.520029772412169677e+01 -5.909037170583507359e-02
3.569150651420334608e+00 6.676521946882842951e-01 -8.513764216531762941e+01 -6.369418186267099269e-02
3.471647799394465217e+00 1.094482582530128090e+00 -8.509357485404396471e+01 -6.026169221520216029e-02
3.525605213682907912e+00 8.020212891940811106e-01 -8.507947968461178334e+01 -6.214946061374052033e-02
3.568437805743998048e+00 9.248855320515282363e-01 -8.507492921324784163e+01 -6.366874186731519281e-02
3.498791852658501345e+00 9.322490953542788006e-01 -8.506327909805467868e+01 -6.120772214114755111e-02
3.461987229044972469e+00 1.163001818413804678e+00 -8.505351428153500137e+01 -5.992677787035244341e-02
3.437787873359640312e+00 1.486756786171395284e+00 -8.504569064301898607e+01 -5.909192731109298713e-02
3.467074915195295315e+00 1.471530016701873222e+00 -8.504338460554959056e+01 -6.010304233788231476e-02
3.439087715347074692e+00 1.379650262023010887e+00 -8.504160450932889148e+01 -5.913662156925580254e-02
3.582924521091679804e+00 7.134918374074650238e-01 -8.503330766476889835e+01 -6.418674061920022489e-02
3.528165531272889677e+00 7.917999318188712055e-01 -8.502415167347297142e+01 -6.223976008031056883e-02
3.437715721248483458e+00 1.404620834242654492e+00 -8.501264220148001982e+01 -5.908944690059489413e-02
3.444501768532872266e+00 1.314687171869016513e+00 -8.499166873348013951e+01 -5.932296216713042053e-02
3.490449735739791670e+00 9.794861329241326686e-01 -8.499050862365311332e+01 -6.091619678862991022e-02
3.567333630221809493e+00 9.328058680888966503e-01 -8.498724938929990458e+01 -6.362934614655757493e-02
3.523463744741736292e+00 1.227251458204643431e+00 -8.498139714212183549e+01 -6.207398380254729175e-02
3.509439377542369787e+00 8.783117787765786222e-01 -8.496929207904615566e+01 -6.158082372322488257e-02
3.499832627832088150e+00 9.278475798757064297e-01 -8.496445081891472739e+01 -6.124414211419029058e-02
3.471239520656134836e+00 1.457745218800337472e+00 -8.496146972208435955e+01 -6.024751904882515857e-02
3.436653759549382681e+00 1.453240722209178770e+00 -8.495636620930797278e+01 -5.905294531512454009e-02
3.554708348954593866e+00 1.031256704166791938e+00 -8.495636055316091984e+01 -6.317975723063747051e-02
3.580988133953391550e+00 6.896232061897837884e-01 -8.495216828990119495e+01 -6.411738007757497582e-02
3.555693875446262808e+00 6.968069419805140718e-01 -8.494201507351803571e+01 -6.321479467943032227e-02
3.557599256498297002e+00 1.009665382188100979e+00 -8.493113988560531880e+01 -6.328256234918618051e-02
3.466939467565828270e+00 1.129293612287514570e+00 -8.491684652019741009e+01 -6.009834635882814469e-02
3.555374844106218735e+00 6.981801611244802253e-01 -8.490674614311238599e+01 -6.320345141051660065e-02
3.462842509004928182e+00 1.480309404866261058e+00 -8.486407556495709059e+01 -5.995639121085772488e-02
3.477741717900441287e+00 1.434510999890842964e+00 -8.485693584104694764e+01 -6.047343728212555697e-02
3.437605206260636592e+00 1.419365256311646561e+00 -8.485391337058217687e+01 -5.908564777055116957e-02
3.443412764441215135e+00 1.501812104525641622e+00 -8.485250139332448782e+01 -5.928545733158344794e-02
3.485298921658266380e+00 1.406152236815011225e+00 -8.484547607067003128e+01 -6.073654286656136880e-02
3.450114119963211934e+00 1.263448534184444139e+00 -8.483624865935911430e+01 -5.951643720384763858e-02
3.581248516347798727e+00 7.001909530160088657e-01 -8.482639209717341089e+01 -6.412670467921655071e-02
3.581160233609749888e+00 7.686830273960156834e-01 -8.481526338452046332e+01 -6.412354309393919483e-02
3.478751766902739906e+00 1.430303193770032344e+00 -8.481087060862954274e+01 -6.050856927864468188e-02
3.567279986334267683e+00 6.762140218970292826e-01 -8.480801268862813913e+01 -6.362743250450506038e-02
3.456386572007294600e+00 1.210366474282835725e+00 -8.480688529229377082e+01 -5.973304067576168386e-02
3.438371671163615417e+00 1.474837033817679055e+00 -8.476817521680612799e+01 -5.911199874530236043e-02
3.560242011316514077e+00 6.894679867509518889e-01 -8.472731599172217898e+01 -6.337661589571527698e-02
3.540079587100985581e+00 7.490272351779472260e-01 -8.471967652982235109e+01 -6.266081741504542224e-02
3.448949521916367722e+00 1.500693255443573682e+00 -8.471965205367305884e+01 -5.947626402363571235e-02
3.455896455114122912e+00 1.492711231138451389e+00 -8.471575805372822288e+01 -5.971610154235180989e-02
3.471764590422394825e+00 1.452534100087440994e+00 -8.470862801016281196e+01 -6.026574685655389230e-02
3.468458582101853871e+00 1.121792253699353203e+00 -8.470301535442260388e+01 -6.015102467878000875e-02
3.549084807958474475e+00 7.191435569436106512e-01 -8.470179426922527455e+01 -6.298001487040821855e-02
3.551379135666887343e+00 1.051081304796486204e+00 -8.469963078982041793e+01 -6.306146882625043859e-02
3.559679020102880731e+00 9.899402595386345149e-01 -8.468945123134831476e+01 -6.335657363080302029e-02
3.450695373587862935e+00 1.498883786920501837e+00 -8.468663331033742736e+01 -5.953649280650340908e-02
3.512072823365977481e+00 8.687702537551054149e-01 -8.468623669888451388e+01 -6.167327758312934893e-02
3.563288488451636926e+00 9.611656878747443233e-01 -8.468491488894343888e+01 -6.348512425965975592e-02
3.440779746808115380e+00 1.488418220227336386e+00 -8.467971507616420013e+01 -5.919482633022458973e-02
3.493492423155383442e+00 1.370443345642666788e+00 -8.467885256083582135e+01 -6.102244655322035249e-02
3.533056711149377360e+00 7.762870634290498506e-01 -8.466778714037820919e+01 -6.241244862098827006e-02
3.537874823309855365e+00 1.139310356443834715e+00 -8.466703442398350887e+01 -6.258279132704870629e-02
3.439296492844245989e+00 1.395955678669863254e+00 -8.465111069985742631e+01 -5.914380182845365569e-02
3.439913937578296110e+00 1.482075952302925215e+00 -8.465054304445516209e+01 -5.916503948972708787e-02
3.501582976963117044e+00 1.334003578297016324e+00 -8.464572688593995053e+01 -6.130541672278942006e-02
3.565167208638067464e+00 9.444913698236193644e-01 -8.462903498670847569e+01 -6.355208612774075616e-02
3.526082358503578984e+00 1.208176762596114617e+00 -8.461354433916704920e+01 -6.216628399475080530e-02
3.563966419498780347e+00 6.848001342853140549e-01 -8.459883043782272694e+01 -6.350928319657478394e-02
3.510516039150758161e+00 8.775969333362184654e-01 -8.458512876515754897e+01 -6.161861430567364822e-02
3.533076893124035056e+00 7.774006286013088740e-01 -8.457446207620321843e+01 -6.241316166363492651e-02
3.529308599803256286e+00 7.927276679912560464e-01 -8.456585095310150280e+01 -6.228009596322611058e-02
3.494097383527487999e+00 1.366419835604299582e+00 -8.456380285869894919e+01 -6.104358262786818701e-02
3.441912666345460892e+00 1.488369945735051436e+00 -8.455959612865699171e+01 -5.923381401374659683e-02
3.438477961041077613e+00 1.454823681936006086e+00 -8.455586219171306084e+01 -5.911565344282602996e-02
3.575952329409960662e+00 8.362941774799298456e-01 -8.454526472752209543e+01 -6.393717531106260510e-02
3.444326394667513558e+00 1.493985050220716815e+00 -8.454102445282208578e+01 -5.931692156501655599e-02
3.577270513560932841e+00 6.878932986098458269e-01 -8.453932883010641319e+01 -6.398432163596250166e-02
3.451266644616931778e+00 1.495291407806887962e+00 -8.453864336714232763e+01 -5.955620726122706765e-02
3.453758292424857324e+00 1.237664437791818006e+00 -8.451711845591027839e+01 -5.964223171246732513e-02
3.440706685498570394e+00 1.480151927879720164e+00 -8.450693165541404994e+01 -5.919231247817278302e-02
3.453669618001257824e+00 1.492098788248455987e+00 -8.450636030215744654e+01 -5.963916915152476378e-02
3.494856524690217459e+00 1.362209151668374973e+00 -8.448891636648338022e+01 -6.107011064084891944e-02
3.439795453937036562e+00 1.397462313438840642e+00 -8.447311203977858440e+01 -5.916096382462952136e-02
3.462371360224753225e+00 1.475106277404443667e+00 -8.446605998766236212e+01 -5.994007718052302841e-02
3.483131426766168381e+00 1.029611394649239786e+00 -8.445438143598011038e+01 -6.066102268063061631e-02
3.506111959736293304e+00 9.013536939577088125e-01 -8.444450692320194207e+01 -6.146410537102935806e-02
3.580327102765841651e+00 7.548561553291789350e-01 -8.443544936542252799e+01 -6.409371081399822812e-02
3.536785669595120751e+00 1.142949953503314742e+00 -8.443363374277944899e+01 -6.254426436326702976e-02
3.507259871067390122e+00 1.304473037583010253e+00 -8.442881841148519584e+01 -6.150435901599823202e-02
3.467360688557532544e+00 1.461576370600918828e+00 -8.442826604590942452e+01 -6.011295072277082763e-02
3.449874258488747625e+00 1.274749431351863027e+00 -8.442091225058480575e+01 -5.950816199691642827e-02
3.572799256915133892e+00 8.683206441156831046e-01 -8.441993838666660110e+01 -6.382447265106666601e-02
3.501342572066201253e+00 1.332051053880715541e+00 -8.439559155374493571e+01 -6.129699903481580781e-02
3.454819425351593587e+00 1.231000128336974031e+00 -8.439345714072651106e+01 -5.967888630893357360e-02
3.508153030939858308e+00 1.299666091706842330e+00 -8.439141692008239204e+01 -6.153568844246257857e-02
3.471354607264546921e+00 1.106398628984278876e+00 -8.439139634404847357e+01 -6.025151404688398188e-02
3.564322887699999054e+00 9.469166614037325402e-01 -8.438276738342662497e+01 -6.352198823891029578e-02
3.507549092920706713e+00 8.948402474631775849e-01 -8.438181126512101571e+01 -6.151450319624435226e-02
3.579841927633857779e+00 7.634092795180573710e-01 -8.436963084006666236e+01 -6.407634113422647215e-02
3.456000207207818864e+00 1.486087376177628094e+00 -8.436646459266232512e+01 -5.971968716110243741e-02
3.471146431499687157e+00 1.108198433598412969e+00 -8.436542794059499784e+01 -6.024428774456505598e-02
3.443065091158439728e+00 1.351019436313557476e+00 -8.435519044519818976e+01 -5.927348610976938131e-02
3.453370480192472503e+00 1.489122377532864139e+00 -8.434039237019869972e+01 -5.962883836732393861e-02
3.451362747307673118e+00 1.490915170276289059e+00 -8.433884245102780142e+01 -5.955952406751584272e-02
3.456971180695965540e+00 1.483940833452066066e+00 -8.433641742691759191e+01 -5.975324872081230060e-02
3.500837705236027553e+00 9.302782478489203255e-01 -8.432492640864026612e+01 -6.127932319201127159e-02
3.439596829306884374e+00 1.418795153002035736e+00 -8.430447437521547727e+01 -5.915413174088986897e-02
3.439453987135047353e+00 1.428436559121666560e+00 -8.429582223463994239e+01 -5.914921864809586510e-02
3.442723790406198692e+00 1.358002820390307175e+00 -8.429522948455115738e+01 -5.926173548514411527e-02
3.564125089453785478e+00 9.468324444050199018e-01 -8.429205190047055396e+01 -6.351493826636978035e-02
3.516879120656680957e+00 8.508595928774729256e-01 -8.428180052530606758e+01 -6.184219374655453710e-02
3.457489137684247815e+00 1.481970130155803478e+00 -8.427794277632570186e+01 -5.977115568602280743e-02
3.574762879120199521e+00 6.907584850931279830e-01 -8.425389647250993619e+01 -6.389464820967868941e-02
3.465687242523151745e+00 1.463370697628109340e+00 -8.425179141582890452e+01 -6.005494031493863183e-02
3.453740462877914918e+00 1.243284233028681518e+00 -8.424497043850229261e+01 -5.964161592460077294e-02
3.524977271595266526e+00 1.209639989514771363e+00 -8.423583741519510681e+01 -6.212732382631604849e-02
3.567891438121078451e+00 9.123174029974944199e-01 -8.423545956205521179e+01 -6.364924657108848860e-02
3.502794248487269613e+00 1.323338319697030308e+00 -8.423542156059694719e+01 -6.134783773617748931e-02
3.579337869745192524e+00 7.235866473800731669e-01 -8.422792391334428430e+01 -6.405829792896026997e-02
3.572745967643276455e+00 8.633884767062349752e-01 -8.422158645989031811e+01 -6.382256874655646561e-02
3.538597677756298854e+00 1.128749034433104370e+00 -8.421273848326930533e+01 -6.260836762511134967e-02
3.471541538528649884e+00 1.445933420107147871e+00 -8.420409495192058102e+01 -6.025800326864932249e-02
3.523769215684468215e+00 1.215881025558082973e+00 -8.419731674676884836e+01 -6.208474742702765198e-02
3.450212811329025797e+00 1.277524846883154819e+00 -8.416277511694346458e+01 -5.951984221729469948e-02
3.579347491025367312e+00 7.409224470965638520e-01 -8.415343703398859532e+01 -6.405864230754797217e-02
3.441063333960919124e+00 1.394279211644340322e+00 -8.413709824691298422e+01 -5.920458434165118411e-02
3.545945892395075294e+00 1.080051431455427258e+00 -8.413527841415401554e+01 -6.286866135896754249e-02
3.579210239568773044e+00 7.354610702842745429e-01 -8.413489514780442846e+01 -6.405372969516977266e-02
3.577198767121325673e+00 8.022537446803259531e-01 -8.412874422717321465e+01 -6.398175509747165701e-02
3.506016072703573183e+00 1.306700545309068984e+00 -8.412332069026925296e+01 -6.146074351027893540e-02
3.572948108526673217e+00 8.575651239818972149e-01 -8.410009891039896956e+01 -6.382979093112166324e-02
3.440271138726038735e+00 1.435014421405326868e+00 -8.409720212383309956e+01 -5.917732753975677579e-02
3.443961316811551043e+00 1.477866092779693163e+00 -8.409444252959467292e+01 -5.930434775847177181e-02
3.458536009262440203e+00 1.205898015139280854e+00 -8.409093597994611002e+01 -5.980735663682482800e-02
3.543620151663523288e+00 1.094761044030273744e+00 -8.408452105176253610e+01 -6.278621889637907294e-02
3.465337641951983905e+00 1.461537019128703818e+00 -8.408127573430672896e+01 -6.004282486364667659e-02
3.573473186427416515e+00 6.940416367826968136e-01 -8.407212622061734919e+01 -6.384855307057857310e-02
3.442649758675641714e+00 1.369106592759376628e+00 -8.407047164543388362e+01 -5.925918680454726750e-02
3.473479899858342712e+00 1.437446833427453274e+00 -8.403910445619391112e+01 -6.032531307359961098e-02
3.554309614928327754e+00 1.019605222772844266e+00 -8.402905016401797411e+01 -6.316558419385978618e-02
3.443195522696649746e+00 1.471758468872791825e+00 -8.402762972479723658e+01 -5.927797703759127984e-02
3.537503896237778278e+00 7.677751358229030210e-01 -8.402446432261021414e+01 -6.256966907948730006e-02
3.526785184601385570e+00 1.196711838105714465e+00 -8.402266438080685873e+01 -6.219106869161913909e-02
3.572245653573756563e+00 8.627032950300301817e-01 -8.400825356281207235e+01 -6.380469504738298103e-02
3.578601612233735185e+00 7.363406557494709403e-01 -8.400262576452122687e+01 -6.403194749540944142e-02
3.511625989426122807e+00 1.277577372626601537e+00 -8.399895355293035948e+01 -6.165758544806497488e-02
3.578206725260313803e+00 7.257002050165345386e-01 -8.399739160791028780e+01 -6.401781684349069912e-02
3.448659014821475743e+00 1.297308302705049154e+00 -8.399638181275759052e+01 -5.946624500254715784e-02
3.479755156099224145e+00 1.057143355405941509e+00 -8.397366689851592980e+01 -6.054347973199567662e-02
3.538848579604069400e+00 1.123773270757069120e+00 -8.396534071661551479e+01 -6.261724634682869217e-02
3.568794577594197825e+00 8.973748864746998732e-01 -8.396336816568108929e+01 -6.368147368532874053e-02
3.494695230731317270e+00 1.356193050093826624e+00 -8.395911098438351416e+01 -6.106447377848107233e-02
