# m c logL logPrior
8.653464773821291089e+00 3.833320342225474686e+00 -6.505624153051057874e+03 -3.744122629588298445e-01
1.060043143033450797e+01 -9.563951044367748011e+00 -6.484559267216121953e+03 -5.618457325461184704e-01
-2.249504748519785213e+00 1.877867556688240569e+00 -6.401837600267943344e+03 -2.530135806806531329e-02
8.735738045025868814e+00 2.934405301646856312e+00 -6.376746666295604882e+03 -3.815655959565619759e-01
8.884249843624630216e+00 1.890600742816176627e+00 -6.350264850123239739e+03 -3.946494764197213123e-01
-3.010647503533991909e+00 7.240596896932157911e+00 -6.348233859469621166e+03 -4.531999195267728819e-02
8.735463762066473237e+00 2.839690106788249846e+00 -6.343301483952915078e+03 -3.815416356918827079e-01
-1.753440504154658797e+00 -1.183373732659761979e+00 -6.335584689950499524e+03 -1.537276800805072174e-02
1.040191971632387613e+01 -8.616327312683964124e+00 -6.331482545081091303e+03 -5.409996689242368983e-01
1.037184113459511892e+01 -8.432838257212612376e+00 -6.320820970879760353e+03 -5.378754426063968586e-01
-1.984416093422870730e+00 3.860514893789815383e-01 -6.313335354941495098e+03 -1.968953615917843833e-02
-2.233647554861089901e+00 2.054738743343994756e+00 -6.306558660731207056e+03 -2.494590699668462752e-02
-2.950930333674429917e+00 6.997556856758110122e+00 -6.292379190650652163e+03 -4.353994917099940354e-02
8.757188204720689484e+00 2.540524070230067544e+00 -6.288798010334405262e+03 -3.834417262644958524e-01
-1.677175736723395483e+00 -1.390152263691041057e+00 -6.236741339452240936e+03 -1.406459225926832285e-02
-3.335253474052815026e+00 9.935268063119277571e+00 -6.228651548982230452e+03 -5.561957868090686152e-02
-3.201702562591440815e-01 -9.745627137934405937e+00 -6.212149553513876526e+03 -5.125449649652299858e-04
-5.715464880866996111e-01 -8.224253672724278985e+00 -6.209059279411869284e+03 -1.633326940221199123e-03
1.032380563452937672e+01 -8.453077664871049279e+00 -6.208760933273666524e+03 -5.329048138977026117e-01
-7.120904521297460876e-01 -7.340719038794452089e+00 -6.198794776012964576e+03 -2.535364060071731030e-03
7.869119820087512096e+00 7.802424226487799430e+00 -6.158522972340064371e+03 -3.096152337144705835e-01
8.364414975693712506e+00 4.448539317524812020e+00 -6.074724398063537592e+03 -3.498171894280462380e-01
-4.708217288877737383e-01 -8.418080087443030379e+00 -6.059202617953069421e+03 -1.108365501964361614e-03
8.386335405212159699e+00 4.256096498116464844e+00 -6.056776629347948983e+03 -3.516531076435749914e-01
7.827996127361734224e+00 7.630989621626138586e+00 -6.008239418317181844e+03 -3.063876168499515273e-01
-1.536080995362045343e+00 -1.605095525356268205e+00 -5.999446673621618174e+03 -1.179772412156225754e-02
9.612706034460156701e+00 -4.129116658028085141e+00 -5.985351064135762499e+03 -4.620205865247335453e-01
-1.005682962150281412e+00 -4.816120642244579031e+00 -5.947504108899431230e+03 -5.056991101796821236e-03
-1.813831884084412538e+00 3.785827904499345919e-01 -5.939639743006848221e+03 -1.644993051860604849e-02
-3.096766493406644116e-01 -9.033296372538059060e+00 -5.932156174454421489e+03 -4.794981357343041360e-04
-1.374933577755637515e+00 -2.417665281319669290e+00 -5.924648196590871521e+03 -9.452211716199589511e-03
-2.664988314652813273e+00 6.195627978010031178e+00 -5.917406353863572804e+03 -3.551081358618020378e-02
7.804771707058161923e+00 7.513590013944608792e+00 -5.917059856481002498e+03 -3.045723069964779151e-01
8.564794070798381398e+00 2.657315595929405916e+00 -5.905192305771503015e+03 -3.667784873759155628e-01
8.295648610993676897e+00 4.384399436687143492e+00 -5.903167392780869704e+03 -3.440889293854065834e-01
9.485638387306931207e+00 -3.649290294336756002e+00 -5.860342733601577493e+03 -4.498866780737542093e-01
7.681748711656696926e+00 8.088521265982532071e+00 -5.852582302812146736e+03 -2.950463163451966242e-01
1.013364324988284082e+01 -8.335345101178408100e+00 -5.833034297384503589e+03 -5.134536275794802096e-01
8.658821101122336827e+00 1.807075587394079363e+00 -5.826712654674143778e+03 -3.748759143062072030e-01
7.614607936272259181e+00 8.419811952268968724e+00 -5.824140436243813383e+03 -2.899112701157023908e-01
-2.601858593352300630e+00 6.081340098763869051e+00 -5.817025051108006664e+03 -3.384834069900606590e-02
-5.576067457423734552e-01 -7.122953902417011207e+00 -5.787955306774363635e+03 -1.554626414486999769e-03
-9.374081425549722901e-01 -4.768242049753146361e+00 -5.784425767213630024e+03 -4.393670128641815643e-03
-2.944851273754061083e-01 -8.688526754209933145e+00 -5.777879862855519605e+03 -4.336074512265458442e-04
1.005225951116406513e+01 -7.967420796330136668e+00 -5.767871006443758233e+03 -5.052396063989420538e-01
-2.255984241594843898e-01 -8.994583975545285881e+00 -5.740104733381722326e+03 -2.544732449162131387e-04
-1.320895040204706383e+00 -2.200296140828271518e+00 -5.735577934536479006e+03 -8.723818536186965858e-03
8.292010341426362174e+00 3.890444555685227623e+00 -5.729800596945244251e+03 -3.437871775116086992e-01
9.046788102492513417e+00 -1.074115694222048223e+00 -5.728458327377789828e+03 -4.092218748570004561e-01
8.939181543330185775e+00 -4.225458998772118058e-01 -5.705920114649978132e+03 -3.995448333230752214e-01
-2.303739063105223472e-01 -8.845525401974743573e+00 -5.697960480677396845e+03 -2.653606835438466539e-04
-2.057378259067013104e+00 2.781472263152284352e+00 -5.685522910766087080e+03 -2.116402650440806985e-02
-3.040583803056804868e+00 9.712933682165918015e+00 -5.661709554128587115e+03 -4.622574931705691892e-02
7.289469261348330065e+00 9.830778808436932081e+00 -5.626140266840886397e+03 -2.656818105607108849e-01
-1.214735594856479750e+00 -2.527073182569465004e+00 -5.619095911394046198e+03 -7.377912827056628403e-03
-5.580422845682462274e-01 -6.624088786018126562e+00 -5.616952562241194755e+03 -1.557055956830737586e-03
1.023167039064136929e+01 -9.850823742255178317e+00 -5.606075752568871394e+03 -5.234353949136365536e-01
9.544837508857881403e+00 -4.969817172081497425e+00 -5.583962843418314151e+03 -4.555196153525016833e-01
9.979887098853296834e+00 -8.117899566785515830e+00 -5.572829509426443110e+03 -4.979907325292924347e-01
9.629764131462298593e+00 -5.678832247206432093e+00 -5.551367819986089671e+03 -4.636617861379891958e-01
7.543048943769612436e+00 7.968415054577585366e+00 -5.519122546121590858e+03 -2.844879368405193176e-01
-1.151056478729313159e-01 -8.986787790501404416e+00 -5.507501422080076736e+03 -6.624655086123628050e-05
8.054896101447681644e+00 4.671990100785824218e+00 -5.488214072267934171e+03 -3.244067560255853300e-01
9.931315404822932180e+00 -8.096014180971497609e+00 -5.478649631936188598e+03 -4.931551283503664562e-01
-3.163851406940640931e-01 -7.682695203453127064e+00 -5.475980776196993247e+03 -5.004977862600137233e-04
9.249352161903399150e+00 -3.371182511808596072e+00 -5.446527930932146774e+03 -4.277525770745354006e-01
-2.083610744738257914e+00 3.751999300512517621e+00 -5.439189288632098396e+03 -2.170716867794358906e-02
9.728663663843601483e+00 -6.795176656325573994e+00 -5.431929302614284097e+03 -4.732344834209540885e-01
9.888376715806268535e+00 -7.961279550641546798e+00 -5.428493773526721270e+03 -4.888999703684978049e-01
-1.766331260627232780e+00 1.717556733788239587e+00 -5.408995861252513350e+03 -1.559963061134494490e-02
-2.593908021790456431e+00 7.464593608240166489e+00 -5.386769759312051974e+03 -3.364179412754439435e-02
-5.156921063768791225e-01 -6.147282135730243624e+00 -5.368520498111183770e+03 -1.329691742897112132e-03
-2.924834013497344731e+00 9.927691880951030612e+00 -5.361551528972446249e+03 -4.277327003255493310e-02
7.563466719657188975e+00 7.366928603381206919e+00 -5.360359665464202408e+03 -2.860301440968094355e-01
7.162374322847000485e+00 9.815083498532581885e+00 -5.358766520077773748e+03 -2.564980297028901512e-01
-2.251175275944083509e+00 5.167394479960514708e+00 -5.358255382645405916e+03 -2.533895061510960112e-02
-5.129679133870304053e-01 -6.117460733242781501e+00 -5.353029128893487723e+03 -1.315680400823219512e-03
-9.915158705536573081e-01 -3.056032791353195943e+00 -5.328211511130552026e+03 -4.915518607798883936e-03
-7.539814378359110947e-02 -8.671467921922513256e+00 -5.319042106191869607e+03 -2.842440043005539362e-05
8.875552275901114285e+00 -1.266745069732767348e+00 -5.310956441238702610e+03 -3.938771410112672511e-01
-9.669128986216288801e-01 -3.135235147041096404e+00 -5.303459380179170694e+03 -4.674602767604400973e-03
7.544736823015383287e+00 7.304490611368034791e+00 -5.301518850394426408e+03 -2.846152686428212730e-01
-2.168252635121132421e+00 4.855540625863615567e+00 -5.281173484381675735e+03 -2.350659744854867103e-02
7.708626161323870463e+00 6.219383009887285318e+00 -5.280263135580811650e+03 -2.971145864752339771e-01
7.635498374957817802e+00 6.596067541923498645e+00 -5.254208536345417087e+03 -2.915041771699173889e-01
-1.636403438218016371e+00 1.425809050822951507e+00 -5.232484856994475194e+03 -1.338908106305872897e-02
-1.364054122066821861e+00 -3.590725027988328488e-01 -5.231168239647002338e+03 -9.303218239637438616e-03
7.928776120753092016e+00 4.659478828519804772e+00 -5.224944369537359307e+03 -3.143274538651222305e-01
-1.999711924624285153e+00 3.909749854454261264e+00 -5.219452415088100679e+03 -1.999423890742281149e-02
7.969247388026090562e+00 4.172642645729049526e+00 -5.152218915980814927e+03 -3.175445196578033369e-01
-2.249777986657671480e+00 5.907751014605638673e+00 -5.138373740534361787e+03 -2.530750494624722791e-02
7.131849285570034169e+00 9.334441955089598508e+00 -5.137262232498493177e+03 -2.543163711604290445e-01
-2.401475315765806418e+00 7.031589695863909917e+00 -5.120977431327721206e+03 -2.883541846116239801e-02
7.778373105041817226e+00 5.270245102513563040e+00 -5.116021418985799755e+03 -3.025154408061893618e-01
-3.223912537320838823e-02 -8.310283493161652046e+00 -5.111973478855390567e+03 -5.196806024147243749e-06
9.991396427245948786e+00 -9.886491935440782086e+00 -5.110550514178425146e+03 -4.991400128319155582e-01
-2.624883729409207334e+00 8.727106371550130248e+00 -5.091843171238022478e+03 -3.445007296458595103e-02
7.330976216223348274e+00 7.946340110617688524e+00 -5.080745629154418566e+03 -2.687160614141619885e-01
-1.739943516011305036e+00 2.637255912035465055e+00 -5.075026778635878145e+03 -1.513701719454891084e-02
-8.897329871384779265e-02 -7.807964478155021482e+00 -5.059005076923998786e+03 -3.958123942011794683e-05
-9.132782030501989112e-01 -2.645424013295570198e+00 -5.039334773271053564e+03 -4.170385380833001830e-03
7.420386243668913195e+00 7.212046980200452317e+00 -5.021787531959109401e+03 -2.753106600261541748e-01
-5.757047128498422595e-01 -4.691901793174750424e+00 -5.015337117203742309e+03 -1.657179581987596731e-03
9.946259666128215216e+00 -9.913543570545463979e+00 -5.014877026285090324e+03 -4.946404067302447860e-01
-1.386110981571706979e+00 5.487713249135307558e-01 -4.996297123513160841e+03 -9.606518266168406414e-03
7.908339527360662480e+00 4.052657776243382415e+00 -4.992829388221422050e+03 -3.127091704000753425e-01
8.072889362849572592e+00 2.954314284785172884e+00 -4.980209670787840878e+03 -3.258577133240488921e-01
9.235040041887595308e+00 -4.896211615521273153e+00 -4.975522037244079911e+03 -4.264298228763361842e-01
-1.619264577893543944e+00 2.186271096028015393e+00 -4.968654632763531481e+03 -1.311008886610378309e-02
7.846958938043477438e+00 4.327438738963511611e+00 -4.956566968331366297e+03 -3.078738228767021190e-01
-1.030929890348660560e+00 -1.598268183168154444e+00 -4.947510037925947472e+03 -5.314082194071505748e-03
-1.949006878053018088e+00 4.605808454509228156e+00 -4.914701833877663375e+03 -1.899313905348986101e-02
9.766775071791633067e+00 -8.967400797122721201e+00 -4.912850017288978052e+03 -4.769494765148523663e-01
-2.702160020585051559e+00 9.948421497960870497e+00 -4.912836030752749139e+03 -3.650834388424103322e-02
-5.542608457110249631e-01 -4.500348204663861651e+00 -4.912426454922140692e+03 -1.536025425441503315e-03
-2.590726096845760384e+00 9.182123549708876453e+00 -4.900744749570210843e+03 -3.355930854438833599e-02
7.021016183082549489e+00 9.247025469488573179e+00 -4.890661891802101309e+03 -2.464733412155352410e-01
7.244193282786443255e+00 7.879603859448248926e+00 -4.888414453490449887e+03 -2.623916815918411194e-01
8.505121218444184450e+00 -2.045919057125757945e-01 -4.884637260424660781e+03 -3.616854347021474791e-01
7.569828804891436391e+00 5.827521754248044417e+00 -4.878353553637803998e+03 -2.865115406768205530e-01
6.962996666594127859e+00 9.518453717146421411e+00 -4.865227411601686981e+03 -2.424166128950046850e-01
-4.815103020778463971e-01 -4.794000619909112082e+00 -4.862501894905415611e+03 -1.159260855035494512e-03
-1.343842708910679029e+00 7.300053761410462139e-01 -4.858473885158220583e+03 -9.029566131461962131e-03
7.090238526861975643e+00 8.584577960121546170e+00 -4.813397012689572875e+03 -2.513574118389894085e-01
-9.225922190983766313e-01 -1.848328398511246418e+00 -4.811500584899924434e+03 -4.255882013704335304e-03
8.434943035186602600e+00 -3.083120859290749971e-02 -4.798262869337235315e+03 -3.557413200342148807e-01
9.554801570067530392e+00 -7.952100661714741392e+00 -4.770001796787819330e+03 -4.564711652168247369e-01
4.289866270643019064e-01 -9.993489197746125541e+00 -4.766573757268415648e+03 -9.201476310000321302e-04
9.003606302717436449e+00 -4.039010008346841651e+00 -4.762273014205076834e+03 -4.053246322716657080e-01
-9.834850545616031781e-01 -1.246603903897358645e+00 -4.747828011129075094e+03 -4.836214262730197978e-03
-1.652593447983143005e+00 3.208400218511261670e+00 -4.736424213011163374e+03 -1.365532552158406701e-02
9.645736012839657647e+00 -8.767483407549935492e+00 -4.732315828496475660e+03 -4.652011161469594702e-01
-2.950835436712040405e-01 -5.518898004866531259e+00 -4.728703374804141276e+03 -4.353714887277769334e-04
-1.722794002635153587e+00 3.810303733444835750e+00 -4.700832583291061383e+03 -1.484009587757826633e-02
9.441729245870355669e+00 -7.405974096490893110e+00 -4.696904287650722836e+03 -4.457312557616180393e-01
-1.327732639609870147e-02 -7.048955797301665882e+00 -4.669119468080738443e+03 -8.814369811426966138e-07
-1.095963770057750253e+00 -2.454876128931955392e-01 -4.666706606091907815e+03 -6.005682926395986866e-03
7.729944251342824479e+00 4.112857983493287684e+00 -4.663368939576384946e+03 -2.987601906443398403e-01
-9.721198211185995142e-01 -1.022052954059533336e+00 -4.658887763563885528e+03 -4.725084733058289473e-03
8.576639655244642668e+00 -1.472197238308005307e+00 -4.658186595513707289e+03 -3.677937388795746720e-01
-4.700271194804621633e-01 -4.202906487391340207e+00 -4.657165811714208758e+03 -1.104627465235503070e-03
6.944657880623054780e+00 8.967952320252734921e+00 -4.655620564561451829e+03 -2.411413653944995128e-01
8.513259320759367199e+00 -1.145256149366429277e+00 -4.629291925131683456e+03 -3.623779213124812548e-01
7.657005019554982361e+00 4.462637004053353174e+00 -4.628970023218394999e+03 -2.931486293474509508e-01
9.578478424969677718e+00 -8.690587352171782243e+00 -4.624817887597893787e+03 -4.587362446880479672e-01
-1.909551634904550266e+00 5.394682782440302304e+00 -4.617321246987103223e+03 -1.823193723183320208e-02
8.278841414898481688e+00 3.380348743274557144e-01 -4.604210563664999427e+03 -3.426960758651914074e-01
-2.383044616473736887e+00 8.810840309251375402e+00 -4.601124243756315991e+03 -2.839450822052229720e-02
-2.119556157425262377e+00 6.953038587463030495e+00 -4.593834186144451451e+03 -2.246259152239672013e-02
-1.860337758919182960e+00 5.146076077912151270e+00 -4.591947412322784658e+03 -1.730428288630224062e-02
7.501895462565237871e+00 5.280573148541973794e+00 -4.579932717695404790e+03 -2.813921776562845478e-01
8.889920722278001008e+00 -3.962890819631089023e+00 -4.565881716789432176e+03 -3.951534522419390405e-01
9.093340778494910737e+00 -5.399237443593460029e+00 -4.565257248175179484e+03 -4.134442325691921050e-01
-1.690934134952584600e+00 4.095301073747306120e+00 -4.560306533340812166e+03 -1.429629124373922935e-02
8.722744849440239534e+00 -2.825344845266874128e+00 -4.559650100989611019e+03 -3.804313885421811148e-01
-1.075696499908927350e+00 1.245689402895790998e-01 -4.520140213138736726e+03 -5.785614799581584658e-03
-2.028638416194592509e+00 6.616988271144012224e+00 -4.512194467357408939e+03 -2.057686911830252513e-02
7.634717358547145949e+00 4.182554687211252897e+00 -4.503336372470510469e+03 -2.914445457245055660e-01
-2.197647152483241051e+00 7.879044738912426737e+00 -4.496090731696451257e+03 -2.414826503408849107e-02
-2.239464925127810702e+00 8.198361736309056624e+00 -4.491101373272367709e+03 -2.507601575438855174e-02
-1.594627628395379304e+00 3.692968199315081801e+00 -4.489845493899449139e+03 -1.271418636620935856e-02
7.664947396071010388e+00 3.918918660994631153e+00 -4.482472542116265686e+03 -2.937570929226788197e-01
7.805594495777203434e+00 2.956435215637784442e+00 -4.465134214860498105e+03 -3.046365271625369187e-01
-1.044875691654286953e+00 1.326725934835051302e-01 -4.459807734695423278e+03 -5.458826055050123270e-03
-7.253620431974616700e-01 -1.924393530249015605e+00 -4.457557325457004481e+03 -2.630750468557981319e-03
-2.017424518730976502e+00 6.799492951787537542e+00 -4.442956739439572630e+03 -2.035000844388455687e-02
6.689995749297663608e+00 9.803680281520989581e+00 -4.438845318900755956e+03 -2.237802156281040455e-01
-1.378220236742208726e+00 2.444482799410634399e+00 -4.430401758729480207e+03 -9.497455104828748246e-03
8.981438573707976047e+00 -5.129678019451413107e+00 -4.426966835990790059e+03 -4.033311942664478122e-01
-1.983024334833171309e+00 6.717399011732315017e+00 -4.400674851089481308e+03 -1.966192756270271000e-02
-1.418784157619454422e+00 2.883437899108701963e+00 -4.384438083694451052e+03 -1.006474242955972265e-02
-4.221724427655608181e-01 -3.573765954590780058e+00 -4.378183617128346668e+03 -8.911478571532037863e-04
-5.091775805409124445e-01 -3.013391446185233580e+00 -4.374357375228069941e+03 -1.296309042627486873e-03
-2.253013285807425881e+00 8.770058508828867616e+00 -4.369765874243399594e+03 -2.538034433012386834e-02
8.774269255036452719e+00 -3.893295603951147932e+00 -4.368370007669860570e+03 -3.849390047993897501e-01
-4.905298253632413008e-01 -3.093287214689682152e+00 -4.363290844553026545e+03 -1.203097547854460126e-03
-1.591464726915613248e+00 4.167333507441700391e+00 -4.354454092564834355e+03 -1.266379988508293565e-02
-2.200461918477189194e+00 8.482696565707513514e+00 -4.346175361461093416e+03 -2.421016327334156101e-02
-1.422377269880062300e+00 3.074958358980905970e+00 -4.338560037632436433e+03 -1.011578548935729988e-02
2.549021673195053239e-01 -7.594367574647209018e+00 -4.338462653740727546e+03 -3.248755745209054276e-04
-1.001556852381072726e+00 2.829479817700637501e-01 -4.336377909349246693e+03 -5.015580642757410182e-03
-1.915476867808150407e+00 6.518678912328180530e+00 -4.328042604907795976e+03 -1.834525815554061481e-02
9.429571929364986005e+00 -8.779178013158063010e+00 -4.327945851560169103e+03 -4.445841338553405131e-01
7.036397511735082766e+00 7.304003150397485378e+00 -4.318489483909726914e+03 -2.475544497157583235e-01
7.855977516423379825e+00 2.116577768566434870e+00 -4.317965195034730641e+03 -3.085819136927482886e-01
-3.334492722093144318e-02 -5.758351438286718249e+00 -4.311560665814346066e+03 -5.559420856846074036e-06
8.723980215555240392e+00 -3.815793426584733083e+00 -4.296251529680352178e+03 -3.805391540069962830e-01
8.106348613607607945e+00 3.647443811818460446e-01 -4.288777237166324994e+03 -3.285644392266899305e-01
-1.625313676575660171e+00 4.647532335272311244e+00 -4.288107633594243453e+03 -1.320822273631944675e-02
1.750485835887638508e-01 -6.916506039497655856e+00 -4.278925815334907384e+03 -1.532100330821622319e-04
-1.735603016693503475e+00 5.473204215905490777e+00 -4.271837083471462392e+03 -1.506158915777794892e-02
7.481794255882579847e+00 4.314739435113023269e+00 -4.258264517950283334e+03 -2.798862264367878439e-01
8.643032200214692651e+00 -3.429314499706369812e+00 -4.249607334648668257e+03 -3.735100280697402075e-01
-3.032482912281027065e-01 -3.861478583949525589e+00 -4.244271908504957537e+03 -4.597976306638209328e-04
-7.217935450370404071e-01 -1.172932855537529351e+00 -4.234378698961141708e+03 -2.604929608285690232e-03
8.585628102575341813e+00 -3.147787899420816160e+00 -4.218896973958369927e+03 -3.685650495786573777e-01
7.672497822576621829e+00 2.910109932568666125e+00 -4.206038208062123886e+03 -2.943361141872150033e-01
2.475400672423155868e-01 -7.044578626259243137e+00 -4.186481538226669727e+03 -3.063804244516506159e-04
7.209999492074936178e+00 5.731068778958608334e+00 -4.172811616005321412e+03 -2.599204633786041940e-01
7.603069884337712914e+00 3.229617223964867723e+00 -4.170049565224301659e+03 -2.890333583306154419e-01
8.192915539237578315e+00 -6.883696157715344377e-01 -4.159547201640576532e+03 -3.356193251654029375e-01
-2.160686333875288856e+00 8.993813388227131611e+00 -4.147084593431131907e+03 -2.334282716697717863e-02
-1.460095892176646259e+00 4.062557672673027476e+00 -4.142523082654473910e+03 -1.065940007175558354e-02
-1.622082954953920186e+00 5.200479065497233933e+00 -4.137126108049686081e+03 -1.315576556376020501e-02
-4.115153085583057868e-02 -5.089821162566607882e+00 -4.128715307746511826e+03 -8.467242458891880455e-06
7.166521004452398813e+00 5.841654434442077104e+00 -4.126442821981974703e+03 -2.567951165362870602e-01
7.469716881862000335e+00 3.909123919510276934e+00 -4.120870623835705373e+03 -2.789833514758708333e-01
8.314613304532034732e+00 -1.704144834200907566e+00 -4.108624484717026462e+03 -3.456639720195056054e-01
4.118099544182030058e-02 -5.521011059241411445e+00 -4.107079479252274723e+03 -8.479371927896122736e-06
6.884375056279809613e+00 7.490962999469465977e+00 -4.098990184200109070e+03 -2.369730995776381799e-01
8.927312429604763011e+00 -6.062314838381377413e+00 -4.091816285368433910e+03 -3.984845360788785151e-01
-1.093684411045202864e+00 1.779771868407631796e+00 -4.091338182829669222e+03 -5.980727954816461925e-03
6.964741899780650058e+00 6.937822712963480853e+00 -4.081762400549885115e+03 -2.425381486528008779e-01
8.567429071043916267e+00 -3.574108906226833415e+00 -4.075820705984152482e+03 -3.670042044368421186e-01
-1.151712154624781936e+00 2.262719580711253897e+00 -4.065825967015866354e+03 -6.632204435552287863e-03
-9.126456410877346048e-01 7.420949613278677859e-01 -4.047790438515635287e+03 -4.164610330982209535e-03
8.263687434476981508e+00 -1.659286757971650594e+00 -4.029390139695502967e+03 -3.414426500736638115e-01
6.726120199974731761e+00 8.164770901102620826e+00 -4.014469389395923827e+03 -2.262034647225406592e-01
6.887517151584201969e+00 7.149295870940497011e+00 -4.005905684461809869e+03 -2.371894625668327650e-01
5.423979224076743710e-01 -8.173433565788068123e+00 -3.998856826283458304e+03 -1.470977531160807660e-03
-1.317285475450978183e+00 3.676069543745398072e+00 -3.988500506205215515e+03 -8.676205119170549498e-03
8.044674913607885003e+00 -4.088089964873659055e-01 -3.968922140663463779e+03 -3.235839723281602187e-01
-1.762918222640274424e+00 6.947471501592862531e+00 -3.946133707962986591e+03 -1.553940329858572236e-02
-1.036945244324959603e+00 1.984025875568116604e+00 -3.936156628536794415e+03 -5.376277198640751036e-03
7.079629765211095105e+00 5.707107552356098346e+00 -3.934261592881400247e+03 -2.506057880623145384e-01
-1.799267196352985820e+00 7.312167901130192327e+00 -3.920369930376253251e+03 -1.618681221935966766e-02
-1.414271545780551698e+00 4.613703948851092917e+00 -3.918740013899312544e+03 -1.000082002602255445e-02
9.038213765465380689e+00 -7.650699553006773179e+00 -3.904785983668903100e+03 -4.084465403512394510e-01
-1.071244000215209269e+00 2.344956101156857375e+00 -3.901758457485158942e+03 -5.737818539985417056e-03
6.531177383897428967e+00 8.901090965689228085e+00 -3.887193409813256494e+03 -2.132813900996662904e-01
7.680023325517338684e+00 1.690377226779328890e+00 -3.884777816841528420e+03 -2.949137914024520524e-01
-1.086237414002059865e+00 2.630432307382426949e+00 -3.853833771419001096e+03 -5.899558597889412517e-03
-1.449798512322222344e+00 5.121155677422800423e+00 -3.853046122065943109e+03 -1.050957863165864585e-02
7.708534551131151602e+00 1.381051377152328508e+00 -3.852223788636401423e+03 -2.971075246299137440e-01
1.851574530431268073e-01 -5.510202234664115295e+00 -3.851566404431409865e+03 -1.714164120870885195e-04
7.202039566176777541e+00 4.601007369026568483e+00 -3.840729126084419022e+03 -2.593468695638789234e-01
-8.701660939195168254e-01 1.252874050282069440e+00 -3.836803336142151693e+03 -3.785945155035747457e-03
-1.474379779137022117e+00 5.464671392004360584e+00 -3.810353701999368695e+03 -1.086897866564067242e-02
-7.532949685817555974e-01 6.068700361674316257e-01 -3.804011827509784780e+03 -2.837266548452940362e-03
-1.248276427675326428e+00 3.938767215479312522e+00 -3.800856235447337440e+03 -7.790970199449371442e-03
6.400333502558057219e+00 9.379686055622201479e+00 -3.799874155202371185e+03 -2.048213447198354853e-01
8.048841327668409207e+00 -1.093520236457101058e+00 -3.798899097526348214e+03 -3.239192335899147568e-01
-2.208695168372669659e-01 -2.772560691346507511e+00 -3.791314174466447184e+03 -2.439167173396388074e-04
7.432271113987255262e+00 2.931225343422517504e+00 -3.786429945233843682e+03 -2.761932695590467723e-01
8.708074773148606340e+00 -5.749167045073658500e+00 -3.785657950893536963e+03 -3.791528312737357798e-01
-1.430222522486302772e+00 5.275047217326196858e+00 -3.781152316125807829e+03 -1.022768231913541263e-02
1.909666538923504575e-01 -5.273535232571525455e+00 -3.775236228594879321e+03 -1.823413144942038534e-04
8.743518851295871031e+00 -6.097730277567444901e+00 -3.763819899358317343e+03 -3.822456095148312749e-01
7.490920833794581846e+00 2.465828943764665215e+00 -3.763443104836179373e+03 -2.805694746908886095e-01
4.917984638589345536e-02 -4.252806985839653997e+00 -3.734424030434378892e+03 -1.209328645270038898e-05
-1.363928963629136515e+00 5.058601063654301733e+00 -3.720973252185223828e+03 -9.301511089132252080e-03
2.918332885550334321e-01 -5.685327264078349430e+00 -3.718430663007711246e+03 -4.258333415442270100e-04
-7.309933439443665470e-01 8.340629479269292545e-01 -3.706425800034063286e+03 -2.671756344454834838e-03
8.309047274213741119e+00 -3.340080541677060921e+00 -3.684965006427635672e+03 -3.452013330255940260e-01
7.006426910002616637e-02 -4.199173959910198484e+00 -3.684327627211470372e+03 -2.454500902260440328e-05
-1.194412458538831823e+00 4.054294735309841968e+00 -3.679935844139416531e+03 -7.133105605563883587e-03
6.399806732150758570e+00 8.949912136619458281e+00 -3.677777620024940916e+03 -2.047876310444108894e-01
-1.251025732187285744e+00 4.467826678132105656e+00 -3.674063039097333331e+03 -7.825326912973672860e-03
-7.799874212472899249e-01 1.321987986684141525e+00 -3.664177930548327367e+03 -3.041901886519985960e-03
-1.901711401006530133e+00 9.194115119585148932e+00 -3.653175559615501243e+03 -1.808253126359109578e-02
-1.927060568167167531e+00 9.392970898510970557e+00 -3.650534237625039168e+03 -1.856781216692383538e-02
-7.727570819809583824e-01 1.359543222584554512e+00 -3.642349261457122793e+03 -2.985767538758628704e-03
3.185769961019797591e-01 -5.565884844884619653e+00 -3.640454526195151630e+03 -5.074565122268042544e-04
-1.975352415265473560e+00 9.807236995266606527e+00 -3.637973104792119557e+03 -1.951008582247570206e-02
-5.743369468915437981e-01 1.030819896164096861e-01 -3.629773165075850557e+03 -1.649314642823499974e-03
7.573454479188579391e+00 1.408005822250093075e+00 -3.627837814615259504e+03 -2.867860637417077863e-01
-1.589752190635877138e+00 7.072521111083915457e+00 -3.620165326160086806e+03 -1.263656013815785129e-02
-1.398161471055078930e+00 5.728588339444719679e+00 -3.616852150978048030e+03 -9.774277495714510725e-03
8.105816570131059606e+00 -2.223252816886765793e+00 -3.614071726720439983e+03 -3.285213113430562326e-01
8.987622947216539870e+00 -8.645076382447026475e+00 -3.595239393199324240e+03 -4.038868312066666300e-01
-1.918889842726608563e+00 9.617398380038808980e+00 -3.586840657803377781e+03 -1.841069114259674330e-02
8.815473450663290578e+00 -7.414237887142574479e+00 -3.583127699850349927e+03 -3.885628607967466785e-01
-1.698206857128556013e+00 8.023942723654531761e+00 -3.580899507286988865e+03 -1.441953264799224026e-02
-8.634905317935404057e-01 2.235025646677240463e+00 -3.574158081087453866e+03 -3.728079492485456090e-03
