# m c logL logPrior
3.538132962928378422e+00 9.817082799977757679e-01 -7.708503001683314437e+01 -6.259192431680174473e-02
3.511892711106072262e+00 1.179293527511843243e+00 -7.708500551087047370e+01 -6.166695207159978570e-02
3.534760753795212818e+00 1.039603019576917919e+00 -7.708372078878693401e+01 -6.247266793285451147e-02
3.510802796285259042e+00 1.183791007224397340e+00 -7.708321971236998138e+01 -6.162868137202196644e-02
3.497233972196701846e+00 1.216928880441491501e+00 -7.708188486314591614e+01 -6.115322728143360309e-02
3.537982964209999359e+00 9.802774751318522606e-01 -7.708165962708554275e+01 -6.258661727520085927e-02
3.495617089673818345e+00 1.189534347261618219e+00 -7.708114790179703846e+01 -6.109669418809827307e-02
3.499324341234030911e+00 1.217004427285323320e+00 -7.708099713184905966e+01 -6.122635422576491737e-02
3.526365186425136855e+00 1.102594857779859883e+00 -7.708094254700299075e+01 -6.217625714015594107e-02
3.496977537507505840e+00 1.169016982103746605e+00 -7.708082182341536281e+01 -6.114425948916029502e-02
3.537174885926191337e+00 1.012749310691586802e+00 -7.708022271678706261e+01 -6.255803086813482849e-02
3.534568876882469457e+00 9.721109641564155135e-01 -7.708021405716306163e+01 -6.246588572713101389e-02
3.532443666894493184e+00 9.749865932353469766e-01 -7.707897273615091649e+01 -6.239079129891506037e-02
3.502482043183090976e+00 1.119518009296083916e+00 -7.707774702221537666e+01 -6.133690231410000165e-02
3.522604586098733392e+00 1.006421794290897509e+00 -7.707757695062429093e+01 -6.204371535001913796e-02
3.497894002887216747e+00 1.159200053803990382e+00 -7.707731748023775253e+01 -6.117631227717178211e-02
3.531454816131613939e+00 1.066950612258485531e+00 -7.707704953399564829e+01 -6.235586559189585515e-02
3.516849287851112837e+00 1.156035524813221471e+00 -7.707633529333986644e+01 -6.184114456729439269e-02
3.514451370092452898e+00 1.167498946592131492e+00 -7.707540146542625337e+01 -6.175684216372359647e-02
3.520391091985846987e+00 1.016094876043008410e+00 -7.707364235588778456e+01 -6.196576720266652738e-02
3.518507542356970053e+00 1.147450979731463594e+00 -7.707202265719701018e+01 -6.189947662811443041e-02
3.520079316265706471e+00 1.139116051069932745e+00 -7.707162489563960150e+01 -6.195479196400820870e-02
3.495489206428790574e+00 1.201352034838816252e+00 -7.707093201911629876e+01 -6.109222396130088717e-02
3.536431531287298924e+00 1.021105572288640628e+00 -7.707059136834645585e+01 -6.253173987741515727e-02
3.496083525200291753e+00 1.211487720567819171e+00 -7.707027115658431171e+01 -6.111300007588450073e-02
3.507115154776853760e+00 1.197254852737981823e+00 -7.706993061247104038e+01 -6.149928354432736971e-02
3.532417322505550850e+00 1.058941315900882918e+00 -7.706946681465336724e+01 -6.238986070168642956e-02
3.511395350940251792e+00 1.061943157502912571e+00 -7.706865966350754604e+01 -6.164948655302406738e-02
3.498878555407652691e+00 1.216233145601560484e+00 -7.706625375273785039e+01 -6.121075572745771770e-02
3.535532601026423638e+00 1.030588732993089396e+00 -7.706586404255807565e+01 -6.249995386460334423e-02
3.508805365986008784e+00 1.190909154181565954e+00 -7.706528568831086545e+01 -6.155857548186103451e-02
3.517067024803409492e+00 1.032081224687150245e+00 -7.706349517954450334e+01 -6.184880228479754105e-02
3.536570954452603832e+00 9.748919737197289104e-01 -7.706259179878681209e+01 -6.253667057938899765e-02
3.496134635282521330e+00 1.210281719267009892e+00 -7.706145534503099270e+01 -6.111478694011023699e-02
3.537230223614509228e+00 9.776882267901599866e-01 -7.706125214216484665e+01 -6.255998827425975073e-02
3.505295006401046631e+00 1.100247467963096248e+00 -7.706079190403416135e+01 -6.143546540950057394e-02
3.537930252062987169e+00 9.901825972457162228e-01 -7.706010888945388615e+01 -6.258475234231236639e-02
3.503594263031637457e+00 1.112252506703202748e+00 -7.705974776983811125e+01 -6.137586379974101225e-02
3.509905615130968215e+00 1.186407206890515820e+00 -7.705966127921665532e+01 -6.159718713563950426e-02
3.533330226289476794e+00 1.050708962236962085e+00 -7.705928568767356523e+01 -6.242211244005422405e-02
3.537770726683276301e+00 9.978483646571714161e-01 -7.705891389010827197e+01 -6.257910857288559447e-02
3.533207832845795870e+00 1.051725633141092020e+00 -7.705883187551671654e+01 -6.241778795041443700e-02
3.537379755450541730e+00 9.791917882252483274e-01 -7.705834228222403226e+01 -6.256527767135666718e-02
3.498462593892844197e+00 1.155066363954482034e+00 -7.705768796556620259e+01 -6.119620260433724507e-02
3.498336036427035722e+00 1.156350462123881151e+00 -7.705756375660166668e+01 -6.119177511882010340e-02
3.526147290850435212e+00 9.937253227818250156e-01 -7.705686590698731209e+01 -6.216857358385932675e-02
3.504835957091839038e+00 1.203923474029656049e+00 -7.705528363810428516e+01 -6.141937543061934401e-02
3.537008517514065975e+00 9.774194908403915916e-01 -7.705521084146940325e+01 -6.255214626483525386e-02
3.521822257251947086e+00 1.010669746811583725e+00 -7.705452426832187030e+01 -6.201616005837599227e-02
3.530307843353211794e+00 9.811111031636579050e-01 -7.705405327058879550e+01 -6.231536734420603518e-02
3.496033947518583318e+00 1.187007002561345059e+00 -7.705390831137501095e+01 -6.111126681101183844e-02
3.515096733513460858e+00 1.042557950057269256e+00 -7.705049967897048191e+01 -6.177952522978501226e-02
3.499753576354625473e+00 1.143536208227295958e+00 -7.704917062194002142e+01 -6.124137547603496212e-02
3.496115294607066382e+00 1.186664781985490524e+00 -7.704804357012875471e+01 -6.111411076592726532e-02
3.499001238839199779e+00 1.150602606666023542e+00 -7.704769702378658280e+01 -6.121504834699128400e-02
3.504131161394461902e+00 1.205548312914398679e+00 -7.704750267145266207e+01 -6.139467598127850562e-02
3.514221950705771480e+00 1.047270308467673550e+00 -7.704748223651294836e+01 -6.174877959411138872e-02
3.495869191373122131e+00 1.194196333568298796e+00 -7.704705400285206451e+01 -6.110550701595883483e-02
3.507900407107904961e+00 1.193425191524068119e+00 -7.704690863945302226e+01 -6.152682633093903286e-02
3.528369175169763228e+00 9.868985412380176792e-01 -7.704683568972771468e+01 -6.224694518144077704e-02
3.521453116741431355e+00 1.130510594393424384e+00 -7.704663053456430077e+01 -6.200316026703971140e-02
3.530383620952625812e+00 9.813464236313957922e-01 -7.704617421220009987e+01 -6.231804255545286136e-02
3.520533067130739990e+00 1.016630308102184799e+00 -7.704562247512930639e+01 -6.197076538380487387e-02
3.528354364322554559e+00 1.087707648682891826e+00 -7.704450808579360910e+01 -6.224642260117008857e-02
3.499382886746667420e+00 1.147262782696090166e+00 -7.704435464794286759e+01 -6.122840294027719760e-02
3.512319944655748483e+00 1.175739239235779721e+00 -7.704396683734447038e+01 -6.168195696813279921e-02
3.502285822024005846e+00 1.122905870433215103e+00 -7.704393231146283938e+01 -6.133002989575184194e-02
3.496728995796682060e+00 1.176952272927346499e+00 -7.704280937382506522e+01 -6.113556835022635610e-02
3.529081943664553744e+00 9.850126453506720114e-01 -7.704262780305373326e+01 -6.227209682549592062e-02
3.535924667792800680e+00 9.757058245549895537e-01 -7.704262102648172572e+01 -6.251381628152814784e-02
3.537583786307654243e+00 9.861704063289453703e-01 -7.704199201066768410e+01 -6.257249522573399281e-02
3.511166522204546947e+00 1.064435632763875761e+00 -7.704092524459622382e+01 -6.164145173324986349e-02
3.535704894691249489e+00 1.026251292894457157e+00 -7.703905291785503096e+01 -6.250604551171830281e-02
3.497344451074689609e+00 1.169298956930849176e+00 -7.703782943475346201e+01 -6.115709104731461426e-02
3.505160583843834221e+00 1.102402035205958919e+00 -7.703586716250740096e+01 -6.143075359266225027e-02
3.499782748417302081e+00 1.144262568988257511e+00 -7.703533049347390715e+01 -6.124239643059682658e-02
3.513509121640172150e+00 1.170100784705537134e+00 -7.703449325408845993e+01 -6.172373173924346895e-02
3.534038896644019268e+00 9.758371026255547864e-01 -7.703428723356977059e+01 -6.244715461496439662e-02
3.501096614549559671e+00 1.211628915599453071e+00 -7.703422097547070280e+01 -6.128838752205194307e-02
3.504754255559273446e+00 1.105346739545214119e+00 -7.703346861824127245e+01 -6.141651195930419166e-02
3.496578830460300491e+00 1.208348606567687389e+00 -7.703265194146095496e+01 -6.113031758811562216e-02
3.531623905033247635e+00 1.063074653569304084e+00 -7.703261482866938081e+01 -6.236183703301142328e-02
3.528549827956695584e+00 1.085719798883004961e+00 -7.703177939483163073e+01 -6.225331944186613536e-02
3.520795969074839604e+00 1.133458923774292915e+00 -7.702995873529474125e+01 -6.198002127926819510e-02
3.496105091583018076e+00 1.193918277478715373e+00 -7.702944130296629055e+01 -6.111375405696352348e-02
3.537444968000605705e+00 9.959966190494650151e-01 -7.702889923234232583e+01 -6.256758450816403416e-02
3.497126078543663752e+00 1.210648201121376166e+00 -7.702871338930492584e+01 -6.114945404615091534e-02
3.523983041772468017e+00 1.114941135353906043e+00 -7.702667241926349107e+01 -6.209228239349968981e-02
3.496291043249638353e+00 1.188641932219172803e+00 -7.702587686550992885e+01 -6.112025529553823111e-02
3.517829121965382999e+00 1.030059857752780417e+00 -7.702294836596097127e+01 -6.187560865673868288e-02
3.536910148510594265e+00 1.007860211097735270e+00 -7.702284913879056205e+01 -6.254866699318616108e-02
3.513714005974868826e+00 1.168682599865384253e+00 -7.702278722610560635e+01 -6.173093057891980429e-02
3.502314276327856302e+00 1.208634079903905034e+00 -7.702256088900620057e+01 -6.133102645084958365e-02
3.499706259049363499e+00 1.212463383894168967e+00 -7.702233465023903136e+01 -6.123971949814644572e-02
3.530711901166032618e+00 1.069535176646963182e+00 -7.702224695755859329e+01 -6.232963264517730334e-02
3.535545545123559119e+00 9.772348284733947121e-01 -7.702206413941611629e+01 -6.250041150821522562e-02
3.528269082876521079e+00 9.884894406771496111e-01 -7.702113831620326323e+01 -6.224341360591163774e-02
3.522534330001858116e+00 1.123241907032082931e+00 -7.702093192331085447e+01 -6.204124053020819429e-02
3.536785079481119087e+00 9.819042346155508749e-01 -7.701937025685290905e+01 -6.254424349220132073e-02
3.519842495523485937e+00 1.138206039999504426e+00 -7.701936749475612487e+01 -6.194645596646500274e-02
3.520819412848426033e+00 1.016518748403127725e+00 -7.701861549355984948e+01 -6.198084668945167547e-02
3.526831662612142537e+00 9.931819056589121786e-01 -7.701852370217304156e+01 -6.219270788201765321e-02
3.506839735119791968e+00 1.092006352573999584e+00 -7.701788599851887795e+01 -6.148962463907527154e-02
3.504731128459519951e+00 1.106342966517628978e+00 -7.701732041862607048e+01 -6.141570141396570509e-02
3.520097140143924275e+00 1.136725925267256354e+00 -7.701692527902700647e+01 -6.195541938024716477e-02
3.521786078754756577e+00 1.012453704288787115e+00 -7.701652851353523488e+01 -6.201488592255402499e-02
3.537110683390763288e+00 9.860639017959271779e-01 -7.701617879001197764e+01 -6.255575993278536528e-02
3.534895988776508347e+00 1.032765548197221550e+00 -7.701574695339994037e+01 -6.247744825734125040e-02
3.527226623055258248e+00 9.920751507413072545e-01 -7.701459842168857506e+01 -6.220663825194901186e-02
3.536964945984588216e+00 1.004947366114180785e+00 -7.701437102166343607e+01 -6.255060514561880392e-02
3.498695954314748668e+00 1.156439725253327389e+00 -7.701418081334973920e+01 -6.120436690369195770e-02
3.531317838715912316e+00 9.812400380366762542e-01 -7.701094027715521406e+01 -6.235102839016610360e-02
3.536953033319254480e+00 9.857474683519796832e-01 -7.700927925489767745e+01 -6.255018379953138086e-02
3.507584911154728147e+00 1.192763276674490669e+00 -7.700866780264738054e+01 -6.151575954480160979e-02
3.504695686843682267e+00 1.201910636592309123e+00 -7.700809031932898563e+01 -6.141445928690355410e-02
3.517073215836223010e+00 1.034399140121212257e+00 -7.700713547055879360e+01 -6.184902002776274804e-02
3.513233720036605501e+00 1.170156322171238772e+00 -7.700698381475807253e+01 -6.171405585801122834e-02
3.506770755239446924e+00 1.093001277001098615e+00 -7.700670618200494744e+01 -6.148720564901320046e-02
3.537114756796530202e+00 9.976612484473588172e-01 -7.700638520900986350e+01 -6.255590401373888054e-02
3.533033238734115677e+00 9.788740674106740647e-01 -7.700482844836596996e+01 -6.241161933000037576e-02
3.508372259669732429e+00 1.189726666095945795e+00 -7.700380919032059523e+01 -6.154337956210052807e-02
3.511682273431317558e+00 1.063105167423940900e+00 -7.700363553596321253e+01 -6.165956194765873088e-02
3.499701751465650990e+00 1.211000101624061243e+00 -7.700326121149967662e+01 -6.123956174605871966e-02
3.510795793438434842e+00 1.068240200057880562e+00 -7.700315801819270689e+01 -6.162843551612504772e-02
3.500131711693917236e+00 1.143506626290494932e+00 -7.700252294637745365e+01 -6.125460999602695689e-02
3.531582942527980773e+00 9.812796292538822351e-01 -7.700183811906617848e+01 -6.236039039977296639e-02
3.525293643407414468e+00 9.993422690418183318e-01 -7.700144834645301728e+01 -6.213847636124361640e-02
3.513536523854921878e+00 1.168480167766419830e+00 -7.699945230996169698e+01 -6.172469452231264808e-02
3.498896107252928100e+00 1.210603698415598783e+00 -7.699831185103002440e+01 -6.121136984674845766e-02
3.498930131337756322e+00 1.155543712447455018e+00 -7.699724674562216364e+01 -6.121256031991624547e-02
3.534922098462010887e+00 9.790053708555496170e-01 -7.699699193623118276e+01 -6.247837121097533919e-02
3.504863471115942097e+00 1.200837023589719887e+00 -7.699677853630632285e+01 -6.142033975581445010e-02
3.507325028000955136e+00 1.193070561004450525e+00 -7.699635047790917497e+01 -6.150664426020949899e-02
3.500770779041867176e+00 1.209500735590960163e+00 -7.699539456414672145e+01 -6.127698023696701718e-02
3.497388240202741638e+00 1.174352253279686398e+00 -7.699505178216895729e+01 -6.115862251354215601e-02
3.533647683412539653e+00 1.043126643021052402e+00 -7.699292684803714337e+01 -6.243332975243404137e-02
3.534695310526136058e+00 1.032767633959537301e+00 -7.699288779628668067e+01 -6.247035469127727725e-02
3.518751615845437275e+00 1.142844819358678210e+00 -7.699247928927410101e+01 -6.190806467007438363e-02
3.502506589890927113e+00 1.124232027010854784e+00 -7.699240973122473974e+01 -6.133776206114684854e-02
3.518947725553982053e+00 1.141710275395358964e+00 -7.699003941818479291e+01 -6.191496547590771143e-02
3.522854905867830677e+00 1.009243983382731358e+00 -7.698930331130863181e+01 -6.205253343898520235e-02
3.532270797751453362e+00 1.055057905444977129e+00 -7.698929855733288719e+01 -6.238468494323844149e-02
3.518685983273687423e+00 1.027447067818002102e+00 -7.698897480057493681e+01 -6.190575524443357736e-02
3.536519690834573293e+00 9.859151416406723989e-01 -7.698841923675183807e+01 -6.253485761830332446e-02
3.496740373334142671e+00 1.190220200790137683e+00 -7.698707584391095793e+01 -6.113596619252500280e-02
3.528167414684693082e+00 9.905907362614198020e-01 -7.698625087689588042e+01 -6.223982653021435663e-02
3.506497158888886911e+00 1.095855430124548890e+00 -7.698568234194110005e+01 -6.147761162647918942e-02
3.520103259641044868e+00 1.021202230596733873e+00 -7.698360926799247750e+01 -6.195563479267754414e-02
3.509651405406251534e+00 1.183920258495554378e+00 -7.698195724077501723e+01 -6.158826493735038848e-02
3.514636656200088360e+00 1.162682452541829781e+00 -7.698145416383049167e+01 -6.176335412552669962e-02
3.524542376674577593e+00 1.109458079909091843e+00 -7.698137405077208939e+01 -6.211199482487440166e-02
3.501305337644588178e+00 1.134889032103902018e+00 -7.697897470539237474e+01 -6.129569533709241375e-02
3.507533876249171900e+00 1.089409840657963979e+00 -7.697840409141024054e+01 -6.151396946517771053e-02
3.501495097214504248e+00 1.133455190144782465e+00 -7.697649169568452976e+01 -6.130233957908605424e-02
3.502270233233129915e+00 1.127135235120753753e+00 -7.697585805827836225e+01 -6.132948393295421796e-02
3.535110142869162253e+00 1.026298957806081269e+00 -7.697455629015590262e+01 -6.248501861108214650e-02
3.508414297500946688e+00 1.188187193841765410e+00 -7.697453269178006963e+01 -6.154485441454531081e-02
3.531866807358671423e+00 9.826213390301402617e-01 -7.697339930491098414e+01 -6.237041572460966243e-02
3.499288994979028011e+00 1.154085374372659123e+00 -7.697262968219376944e+01 -6.122511735190667298e-02
3.534448762702500968e+00 1.033401468247030053e+00 -7.697205782997167489e+01 -6.246164028084620623e-02
3.502359523582232459e+00 1.205436279902336372e+00 -7.697177150582433569e+01 -6.133261116213581388e-02
3.516495314112799697e+00 1.153289146731845349e+00 -7.696948653444367494e+01 -6.182869647088638787e-02
3.536230957099798733e+00 1.009364186081325609e+00 -7.696921389413782322e+01 -6.252464690975478856e-02
3.523861826727257451e+00 1.006236284193636754e+00 -7.696837857718597320e+01 -6.208801086932782404e-02
3.535022797008682272e+00 1.026601116617320564e+00 -7.696807284056474430e+01 -6.248193087685543351e-02
3.498331890390256493e+00 1.165368645399902814e+00 -7.696739307593529134e+01 -6.119163007660732845e-02
3.506645215893251954e+00 1.193866448551313297e+00 -7.696685324106289272e+01 -6.148280335073515873e-02
3.526124973156266496e+00 1.098709153421073559e+00 -7.696613249289626424e+01 -6.216778663158140789e-02
3.524181193233264509e+00 1.110957619565904331e+00 -7.696613226589170154e+01 -6.209926541369518299e-02
3.498339275939008175e+00 1.165466599068878395e+00 -7.696583279344488915e+01 -6.119188844788731735e-02
3.497588995982851667e+00 1.203119998330873130e+00 -7.696508577413355567e+01 -6.116564392410165502e-02
3.498814020752960108e+00 1.159978673734988641e+00 -7.696471257962841150e+01 -6.120849775908747403e-02
3.501371886432381952e+00 1.206580418639873420e+00 -7.696470014146532890e+01 -6.129802543549527777e-02
3.500198559109474417e+00 1.145876767160140641e+00 -7.696400029710633817e+01 -6.125694976596019609e-02
3.533934385209865692e+00 1.037896534663257375e+00 -7.696338657785980786e+01 -6.244346119484316809e-02
3.515305463263977526e+00 1.045196423105381411e+00 -7.696331242985232279e+01 -6.178686250026783205e-02
3.516339741575131850e+00 1.153768422797827320e+00 -7.696303935564966991e+01 -6.182322589090332582e-02
3.531395444465922129e+00 1.060548789143081372e+00 -7.696282488838923541e+01 -6.235376892597334353e-02
3.524322727132588984e+00 1.004765280672266448e+00 -7.696243038402155889e+01 -6.210425342491644046e-02
3.518981188751630018e+00 1.027243171102497188e+00 -7.696223990132367021e+01 -6.191614303393917079e-02
3.507439563844493957e+00 1.190939605930967815e+00 -7.696097461474795409e+01 -6.151066147010826601e-02
3.527169510787822482e+00 1.091512864284091666e+00 -7.696053993033278573e+01 -6.220462378915603968e-02
3.534496943488243836e+00 1.031698323914418847e+00 -7.695998649126445912e+01 -6.246334321763869629e-02
3.502678461533831999e+00 1.204064384577670843e+00 -7.695987425245725433e+01 -6.134378202446505446e-02
3.508243885773375315e+00 1.188059499299910504e+00 -7.695928287215090791e+01 -6.153887581033136434e-02
3.536082659335547440e+00 1.009937442368121996e+00 -7.695893785658265074e+01 -6.251940286826779269e-02
3.520520677845525803e+00 1.131856410637070542e+00 -7.695858493345758689e+01 -6.197032921568959574e-02
3.497183179864382208e+00 1.188336983442325634e+00 -7.695738889247904524e+01 -6.115145096763175553e-02
3.497486767254981199e+00 1.179823321657731627e+00 -7.695691683944141914e+01 -6.116206843561849960e-02
3.511317757769444547e+00 1.176082624692499579e+00 -7.695587103455584099e+01 -6.164676198013518960e-02
3.528845187319924026e+00 1.079541561593316601e+00 -7.695494480947007787e+01 -6.226374178035494478e-02
3.499662495245680294e+00 1.206842246438817545e+00 -7.695395125752398258e+01 -6.123818790314609906e-02
3.497211207976304248e+00 1.192139234683991189e+00 -7.695339440744859871e+01 -6.115243116597540024e-02
3.497492145898136062e+00 1.199592178064162740e+00 -7.695295331149620210e+01 -6.116225655309574794e-02
3.498720557664878772e+00 1.205731753768615189e+00 -7.695249612704108699e+01 -6.120522770313420458e-02
3.512064570366895566e+00 1.172700558395912029e+00 -7.695005712497840022e+01 -6.167298773213204105e-02
3.536285542597667142e+00 1.000489359671590917e+00 -7.694980777933048444e+01 -6.252657719392637481e-02
3.534169055741475329e+00 9.831662494445614353e-01 -7.694796619409819982e+01 -6.245175457280294912e-02
3.497866971974494366e+00 1.201833037794584058e+00 -7.694791097573433092e+01 -6.117536676815008706e-02
3.531095128817565154e+00 9.856750494067858526e-01 -7.694716920611890032e+01 -6.234316404379568188e-02
3.527114195059871449e+00 9.958780586806477153e-01 -7.694673004093088764e+01 -6.220267272496423500e-02
3.530977915812198553e+00 1.062837943469236102e+00 -7.694619137535981679e+01 -6.233902520976728617e-02
3.506549649555420700e+00 1.193088330833469435e+00 -7.694587658630426574e+01 -6.147945222398620846e-02
3.510908025918202835e+00 1.177276373034797485e+00 -7.694560848016331533e+01 -6.163237583228426547e-02
3.531224257278317680e+00 9.855914867723168937e-01 -7.694494113060551399e+01 -6.234772377595403092e-02
3.522782673676938536e+00 1.011716742799833257e+00 -7.694190462539000919e+01 -6.204998882979220060e-02
3.529532096015419285e+00 1.073744211790914616e+00 -7.694174069223267054e+01 -6.228798408401499398e-02
3.516597698679004402e+00 1.151527247051793879e+00 -7.694100219437167709e+01 -6.183229687177234368e-02
3.503225408781171613e+00 1.121828800916161439e+00 -7.694034554387411617e+01 -6.136294132365002763e-02
3.535177382412001634e+00 9.863431848740698005e-01 -7.693833062199323081e+01 -6.248739562558684735e-02
3.500540203681565377e+00 1.205269954694732304e+00 -7.693710811944075090e+01 -6.126890858795486922e-02
3.525769495329317493e+00 1.099469969305465256e+00 -7.693538331362164229e+01 -6.215525267097374296e-02
3.529820298370211606e+00 9.890658000256028481e-01 -7.693531825701874993e+01 -6.229815669393184291e-02
3.500449364900177329e+00 1.205130777234802997e+00 -7.693499466951718091e+01 -6.126572878115026793e-02
3.502731955553823440e+00 1.202338976580014762e+00 -7.693466321706654298e+01 -6.134565576228955680e-02
3.535538749913118117e+00 1.014540100971131453e+00 -7.693343460662984512e+01 -6.250017126068606321e-02
3.526867302688535322e+00 9.973740946690400344e-01 -7.693312571262669053e+01 -6.219396485386752965e-02
3.520177549634802894e+00 1.023139986556046432e+00 -7.693291600843711819e+01 -6.195824990476443694e-02
3.532644923437515239e+00 1.047518386737415819e+00 -7.693099803066057518e+01 -6.239790077544423580e-02
3.508083861474478482e+00 1.088246156967117129e+00 -7.693061765661741447e+01 -6.153326189568844584e-02
3.524705734587229689e+00 1.004898778095890677e+00 -7.693044457611433984e+01 -6.211775257716050519e-02
3.535985132064398240e+00 9.984957152618417764e-01 -7.692956165940896085e+01 -6.251595427090239632e-02
3.508582887500086400e+00 1.085129613370459989e+00 -7.692943760742218728e+01 -6.155076939229221777e-02
3.534276607417277560e+00 1.030923604625260337e+00 -7.692930979249283041e+01 -6.245555568868491059e-02
3.497870449276469618e+00 1.178734277018662846e+00 -7.692926031573787782e+01 -6.117548839960785384e-02
3.497670396035451379e+00 1.184307495594201232e+00 -7.692864212134352897e+01 -6.116849099651396754e-02
3.514928838086825102e+00 1.158962635812544439e+00 -7.692834235331244486e+01 -6.177362368407198628e-02
3.516057442753034668e+00 1.042915391801220171e+00 -7.692823115011623258e+01 -6.181329970369504184e-02
3.515709422450486343e+00 1.044725103877909733e+00 -7.692735122330810782e+01 -6.180106371553566180e-02
3.503772369336195958e+00 1.118444759472136285e+00 -7.692702807902614381e+01 -6.138210408061890722e-02
3.534481865715644933e+00 1.028256396034750386e+00 -7.692679712129100267e+01 -6.246281029536374096e-02
3.535226276163848436e+00 9.886408368496275578e-01 -7.692508181148741642e+01 -6.248912411839656345e-02
3.530603709226050491e+00 1.064367582897459030e+00 -7.692378069475296343e+01 -6.232581275800373743e-02
3.521189631493525152e+00 1.126526407928122753e+00 -7.692350390335344912e+01 -6.199388210468754351e-02
3.535771072421545647e+00 1.006891374877710854e+00 -7.692342948931602109e+01 -6.250838538286504487e-02
3.497685022811316102e+00 1.190517723912610792e+00 -7.692313650205244357e+01 -6.116900259399297990e-02
3.534392323354247356e+00 9.861192133849213670e-01 -7.692299363548133329e+01 -6.245964547692717250e-02
3.518589588108318011e+00 1.030915151227186577e+00 -7.692102436235423113e+01 -6.190236344772131333e-02
3.504239884980516528e+00 1.198148508673683388e+00 -7.691989657181520101e+01 -6.139848585744132892e-02
3.535499766114261977e+00 9.919452044236687360e-01 -7.691891774917081648e+01 -6.249879298096999714e-02
3.533681620938912360e+00 9.856983234120553217e-01 -7.691890736878858092e+01 -6.243452899080728646e-02
3.513104088178557127e+00 1.058957552594887996e+00 -7.691882392086679943e+01 -6.170950167188445079e-02
3.532362715764162164e+00 1.049094765186703526e+00 -7.691847038202826070e+01 -6.238793177860384176e-02
3.533254741421816281e+00 9.856312592594160815e-01 -7.691819576709991679e+01 -6.241944533889873248e-02
3.508658453760010953e+00 1.085254660324867171e+00 -7.691742494190313550e+01 -6.155342072570794965e-02
3.533136654638235008e+00 9.857537211906537422e-01 -7.691686094115479477e+01 -6.241527310174128235e-02
3.501073578556547883e+00 1.141586167314000644e+00 -7.691640301476576269e+01 -6.128758101233375971e-02
3.516623395365623850e+00 1.040625591760220736e+00 -7.691612109675273246e+01 -6.183320052416424462e-02
3.526981459044354672e+00 9.979391904846759420e-01 -7.691582488445139631e+01 -6.219799106221323565e-02
3.520111106504235199e+00 1.024251113940845226e+00 -7.691517312533325423e+01 -6.195591101067235429e-02
3.535734704699609043e+00 9.983125788662032818e-01 -7.691467901698800347e+01 -6.250709951008616427e-02
3.535720979771368899e+00 9.994683150609113831e-01 -7.691294472392627313e+01 -6.250661423397704808e-02
3.531431003800124646e+00 1.056817887062983852e+00 -7.691274082231694820e+01 -6.235502467300377272e-02
3.508468650744290596e+00 1.086778048184190659e+00 -7.691110414861887534e+01 -6.154676136627731942e-02
3.522841509696579720e+00 1.116391932233200768e+00 -7.691104070725623387e+01 -6.205206151220638705e-02
3.500863536179041891e+00 1.144010386449587191e+00 -7.691078061938490862e+01 -6.128022749474013042e-02
3.516626311325974807e+00 1.150003590803726272e+00 -7.691043897835120902e+01 -6.183330306755066563e-02
3.524495938834421693e+00 1.106294871405195668e+00 -7.691026741676007816e+01 -6.211035811430165587e-02
3.506279133182673036e+00 1.101313045537892998e+00 -7.690999156745846221e+01 -6.146996679896118976e-02
3.506164391316436646e+00 1.192325830072679338e+00 -7.690967960456720220e+01 -6.146594369467678343e-02
3.520075993118414903e+00 1.024673119176218838e+00 -7.690944344397567534e+01 -6.195467498664297690e-02
3.515778672555287976e+00 1.045239122966371781e+00 -7.690832235035435360e+01 -6.180349837197311735e-02
3.518748854047371033e+00 1.139064765408476010e+00 -7.690743468178301612e+01 -6.190796748929843635e-02
3.534140565732173833e+00 9.876096624245166433e-01 -7.690624742423619864e+01 -6.245074769176865020e-02
3.534614193576366858e+00 9.889427404179188530e-01 -7.690563984409527620e+01 -6.246748748715755251e-02
3.498127756348718087e+00 1.194002162892068730e+00 -7.690472302871766885e+01 -6.118448899868657309e-02
3.513621716135227224e+00 1.056823802754340402e+00 -7.690371729765664099e+01 -6.172768782048530106e-02
3.504651748121953680e+00 1.113283992588122384e+00 -7.690343638085464306e+01 -6.141291937807132756e-02
3.505322791560336437e+00 1.108409307768226881e+00 -7.690326938461058148e+01 -6.143643936516174353e-02
3.498358304351338433e+00 1.175298266369279476e+00 -7.690301016002435119e+01 -6.119255412811985817e-02
3.511102587695273058e+00 1.071120370719355286e+00 -7.690242626984414187e+01 -6.163920690660220497e-02
3.500570790730222370e+00 1.147607688160927175e+00 -7.690207216358879805e+01 -6.126997930456807434e-02
3.522810715707719087e+00 1.013541135916140812e+00 -7.690142402794037935e+01 -6.205097669352566819e-02
3.498087039113841890e+00 1.188480566864748011e+00 -7.689779029796423515e+01 -6.118306466608122718e-02
3.532134417499386725e+00 1.049473183577302127e+00 -7.689732932241228980e+01 -6.237986771641866601e-02
3.533096492588792437e+00 9.876218232035077760e-01 -7.689656433803853020e+01 -6.241385412971613839e-02
3.534555242127930708e+00 1.023318390146471302e+00 -7.689651818464886901e+01 -6.246540379827017486e-02
3.528156488671482016e+00 1.081082484164254787e+00 -7.689542906327250193e+01 -6.223944104277341627e-02
3.530964913736577948e+00 9.894739788099071731e-01 -7.689485144045892184e+01 -6.233856611019378963e-02
