m	c	logL
-1.09392098000491717613e+01	1.79821750830270321586e+00       -1.352381e+06
1.70756887234431502520e+01	6.18560864779361097021e+00       -1.349238e+06
-1.20147660413028525284e+01	9.23727902495620867285e+00       -1.347082e+06
1.68124208567697124295e+01	7.81727921615633292163e+00       -1.346965e+06
-9.73000450126634497394e+00	-5.92925806151183110160e+00       -1.346531e+06
-1.18661773625592239512e+01	8.38432254874011384516e+00       -1.342659e+06
-9.33674235857063017363e+00	-8.10109612238897724978e+00       -1.335975e+06
-1.20018179941284515166e+01	9.55824763381014719243e+00       -1.335854e+06
-1.01429867527625923174e+01	-2.85097235055331132969e+00       -1.335237e+06
-1.06152490283404894456e+01	4.82875801452630093458e-01       -1.328794e+06
-1.11859443901022270751e+01	4.29629124471556433917e+00       -1.328512e+06
-1.19023776690637550502e+01	9.20480078391286937745e+00       -1.326937e+06
-9.67687905842143791801e+00	-5.57846945670336769041e+00       -1.326443e+06
-1.14958329031953727650e+01	6.59028846140735691250e+00       -1.322821e+06
-9.24267561157691197593e+00	-8.21540320156514169980e+00       -1.321751e+06
1.65918840819236841355e+01	8.32348105486947886789e+00       -1.320355e+06
1.71369899693380247641e+01	4.33745041677912279710e+00       -1.307875e+06
-9.40331033566163476678e+00	-6.11677709997765450822e+00       -1.291180e+06
1.73601370735395867939e+01	1.93200968115036797457e+00       -1.281658e+06
-9.91721126955514975521e+00	-2.39402674437161122611e+00       -1.280468e+06
-1.16287231740684653403e+01	9.09325700959874616558e+00       -1.279389e+06
-1.12763957359224953336e+01	7.13965860790585438167e+00       -1.267434e+06
-8.73361743760023401251e+00	-9.45672113841060379968e+00       -1.263800e+06
-9.24511046459195462432e+00	-6.09247761974210533253e+00       -1.261556e+06
1.64904947632473515284e+01	6.74279265382805448326e+00       -1.256884e+06
-1.04357106344472079229e+01	2.20879507356130577733e+00       -1.247957e+06
1.60775213967565377970e+01	8.92485066642420576954e+00       -1.243167e+06
-8.75184781053961025066e+00	-8.42809105805506497688e+00       -1.237999e+06
-9.94292044356332915811e+00	-6.17126830518983204854e-01       -1.235983e+06
1.72124800352531046599e+01	1.18815371774125022597e+00       -1.234399e+06
-1.01320731949475835165e+01	8.19014293060281950432e-01       -1.230916e+06
-9.08901483359605499857e+00	-5.80475873528301811177e+00       -1.225339e+06
-9.76317425718147724467e+00	-1.32433991396103745153e+00       -1.222991e+06
-9.63420213729818186721e+00	-2.15711589035479311960e+00       -1.222616e+06
1.72818236757177459140e+01	2.37251700019783129392e-01       -1.221146e+06
-8.58792619386744249255e+00	-8.67852270870814379577e+00       -1.215639e+06
-9.99518958791501077599e+00	5.82297418111513032102e-01       -1.212796e+06
-8.73784181398040615818e+00	-7.44799090773083349859e+00       -1.208157e+06
-8.81647354394500482044e+00	-6.65348543056693042530e+00       -1.200193e+06
-8.92026093370768968782e+00	-5.82756687310253784773e+00       -1.195906e+06
-9.15038569709217952663e+00	-4.06218074472436008193e+00       -1.188456e+06
-8.60807821150427976420e+00	-7.55774089355452449723e+00       -1.188199e+06
1.56114797616244853629e+01	9.74970425140733176761e+00       -1.182957e+06
-1.03333771791856570132e+01	4.04360164412864975247e+00       -1.180673e+06
-1.00404982365420334389e+01	2.09781848947270521677e+00       -1.180363e+06
-9.36338928898523370492e+00	-2.27899930615356582919e+00       -1.177848e+06
1.66242034934715618988e+01	2.93294641288069701801e+00       -1.176701e+06
-9.31609343534292122513e+00	-2.27771384975534108008e+00       -1.169511e+06
1.69790126105527008349e+01	2.30521920213019981816e-01       -1.167340e+06
-9.81058355849597774068e+00	1.34642887094222363231e+00       -1.159867e+06
-8.56448690397919776274e+00	-6.74117488493490313317e+00       -1.158297e+06
-1.07794748935001276635e+01	8.05757091079721021742e+00       -1.154860e+06
-9.69628824945636935695e+00	1.07991698521205137240e+00       -1.146963e+06
-9.98413231762525654744e+00	3.04443481372704205512e+00       -1.145714e+06
-8.72723025097490889834e+00	-5.17656640143355328831e+00       -1.144474e+06
-8.14997019704060221557e+00	-8.74864848646942760979e+00       -1.140692e+06
-9.67456797963749437486e+00	1.25002119510090103915e+00       -1.138758e+06
-9.54697054837224001744e+00	5.18673678382637337592e-01       -1.135776e+06
-1.00534630426683015969e+01	3.93817233448742554103e+00       -1.134614e+06
1.53073144130702338828e+01	9.63607316817823900124e+00       -1.126991e+06
-1.07136841953186063847e+01	8.73168486219609008003e+00       -1.126416e+06
-1.07600111879278426130e+01	9.17040680275287733991e+00       -1.123365e+06
-8.53672812016100124310e+00	-5.29465382174146448335e+00       -1.114829e+06
-8.18322458319339318678e+00	-7.27339614326168693026e+00       -1.106894e+06
-1.05151839416186874132e+01	9.02051954131906086332e+00       -1.085450e+06
-9.03538385722853831794e+00	-6.45801440139225135795e-01       -1.078615e+06
-9.14811052244718680981e+00	1.68625528530423451912e-01       -1.076813e+06
-8.02823945293081742136e+00	-6.81429550298075348280e+00       -1.068678e+06
-8.57416224788420322511e+00	-3.15595045751660574496e+00       -1.065486e+06
-8.13201626006056876861e+00	-5.82878556693483318440e+00       -1.060456e+06
-8.41632954539887379042e+00	-3.93140127127530014661e+00       -1.059018e+06
-8.92632418246113701343e+00	-4.79993352315320809254e-01       -1.056142e+06
-7.46778693546092853239e+00	-9.70774873904045421114e+00       -1.050741e+06
-8.11319268984047603510e+00	-5.03784586383551857836e+00       -1.037042e+06
-8.38917268421231199227e+00	-2.92374575718135787383e+00       -1.028919e+06
-7.65918800750853812076e+00	-7.51228035564824736525e+00       -1.025584e+06
1.47726114462686037854e+01	9.00407702435969525823e+00       -1.020859e+06
1.71177127603195806671e+01	-6.57716293408107244289e+00       -1.020045e+06
-7.41674053149953849129e+00	-8.42393824913321687120e+00       -1.009291e+06
-1.00950530041043080587e+01	9.53448163599705189597e+00       -1.003605e+06
1.47625518202875802842e+01	8.18920719278824194021e+00       -9.986252e+05
-9.40989968739073034953e+00	5.21166462974960431609e+00       -9.954323e+05
-9.24324281654284440890e+00	4.13016454841880609195e+00       -9.944552e+05
-9.52310924307897188612e+00	6.13428347017458897028e+00       -9.916827e+05
-8.66479961904171069875e+00	4.97198246501728391422e-01       -9.890417e+05
1.64911095714063407058e+01	-3.72856191079378662678e+00       -9.862682e+05
1.57858486623372620272e+01	9.64839265186690608900e-01       -9.854562e+05
-8.48469485413685120534e+00	-4.12658965344586903257e-01       -9.822300e+05
-7.16096337529745419204e+00	-8.61241206919046931034e+00       -9.728798e+05
1.72120662535167205931e+01	-9.32576360822482541835e+00       -9.709379e+05
-8.65628036317795412913e+00	1.27538591618881769207e+00       -9.688478e+05
1.53351605886159934045e+01	3.20715659622362370129e+00       -9.676415e+05
-7.61717535031605841311e+00	-5.31998385211065727418e+00       -9.637966e+05
-7.48441339919015025117e+00	-6.07887379664040850002e+00       -9.614047e+05
-9.56771792373948670729e+00	7.73869784720211395523e+00       -9.610736e+05
1.69240732258063069082e+01	-7.87207636127661292136e+00       -9.585757e+05
1.50256427000311649778e+01	4.78801378939881860930e+00       -9.567913e+05
1.53488939589144965936e+01	2.50145023499854257665e+00       -9.528022e+05
-7.98171403079898578170e+00	-2.10905300312895072068e+00       -9.433269e+05
1.46339156216643004882e+01	6.70399111061587849036e+00       -9.414610e+05
1.43028059635310427211e+01	8.81380563029129504571e+00       -9.408394e+05
-7.34237831376609229039e+00	-6.09649325240072847976e+00       -9.394266e+05
-8.98896861604741204133e+00	4.84148559402305256327e+00       -9.371458e+05
-7.69585248599310922657e+00	-3.71350807318882747410e+00       -9.370705e+05
-9.20992914716751087667e+00	6.55203441963005683846e+00       -9.321650e+05
-8.63242275540211423390e+00	3.16077978318360575116e+00       -9.205390e+05
-9.49266907638559054305e+00	9.00188369448690295371e+00       -9.203388e+05
-7.27037412343779898549e+00	-5.74016299721515288468e+00       -9.195556e+05
-9.34621133076850441057e+00	8.22794967572840185710e+00       -9.151310e+05
1.40038635181074475611e+01	9.50436095120880075626e+00       -9.110746e+05
-6.78417566630806767591e+00	-8.34470013666408583219e+00       -9.072436e+05
-8.73205437619163049590e+00	4.46204091524008994440e+00       -9.059496e+05
-7.44622289144273530326e+00	-4.02783622042880828928e+00       -9.057884e+05
1.48683887632572151460e+01	3.40424405840572674720e+00       -8.992704e+05
-6.49893179624207650846e+00	-9.79908423990658405955e+00       -8.986118e+05
-7.45830126063627307786e+00	-3.28683236693175473420e+00       -8.901400e+05
1.61166924926577763699e+01	-5.43917458884331850300e+00       -8.881714e+05
1.49554563733820113924e+01	2.34881968238836158491e+00       -8.880434e+05
1.42351084274850983036e+01	6.89245706277246306115e+00       -8.842750e+05
-7.79542176758819849169e+00	-7.38282713093816767014e-01       -8.821554e+05
1.39257904768704108278e+01	8.53402698321018604588e+00       -8.759868e+05
1.64495581868287885641e+01	-8.35479831256418492558e+00       -8.743380e+05
1.55627529698430500105e+01	-2.56847880963478392147e+00       -8.682975e+05
1.44921557170237669254e+01	4.32076771085498290148e+00       -8.633181e+05
-7.72114889667792247963e+00	-3.73661536943239447339e-01       -8.625331e+05
-8.63062750674972711806e+00	5.75450944897617855389e+00       -8.613649e+05
1.62185288573560306702e+01	-7.39507029236881585632e+00       -8.604619e+05
1.36127239954800778321e+01	9.72583011701338584487e+00       -8.568738e+05
-8.93080508430642439066e+00	8.05892082794504815979e+00       -8.556409e+05
-6.76911319178381631900e+00	-6.15936914090276665945e+00       -8.531230e+05
-7.05073182880568172237e+00	-4.30841470555761141270e+00       -8.523197e+05
-6.91938965461332422535e+00	-5.03008037520468853643e+00       -8.493745e+05
-7.15353610716740817566e+00	-3.37857004456507814538e+00       -8.462758e+05
-8.62443030401897736681e+00	6.52033969456355855243e+00       -8.435681e+05
1.60252264215558284377e+01	-6.92845268546252235353e+00       -8.417246e+05
1.42542904199633717610e+01	4.91776015569729629817e+00       -8.414157e+05
-6.91761127398766717533e+00	-4.62562179352297508927e+00       -8.397948e+05
1.59011282099132280621e+01	-6.19598920228493987850e+00       -8.391269e+05
-7.72635802077871414184e+00	8.35428279326381084680e-01       -8.359835e+05
1.58763770679804423480e+01	-6.26363587438525737383e+00       -8.340050e+05
-6.27527916562898901987e+00	-8.36566845620148846763e+00       -8.310689e+05
-7.38887750551532285215e+00	-1.12572635199712767218e+00       -8.300435e+05
1.34267214528223224335e+01	9.70130154721361037673e+00       -8.286924e+05
-7.65996395131231455622e+00	8.03490323333338363199e-01       -8.268844e+05
-7.84223176646164787940e+00	2.18776825009842390557e+00       -8.230522e+05
1.54249867496955541668e+01	-4.30484218247284733394e+00       -8.098319e+05
1.43029862627901778183e+01	3.01757759277658799135e+00       -8.059020e+05
-6.53922196990470538935e+00	-5.54509033676952789449e+00       -8.051733e+05
-8.70460991836459285764e+00	9.05445499810884157910e+00       -8.009973e+05
1.54380160894653197801e+01	-4.86395348909106672863e+00       -7.998043e+05
-8.32892228105203180633e+00	6.58672285508284804934e+00       -7.987816e+05
-8.55718859449607904821e+00	8.20979710116448302415e+00       -7.974461e+05
1.38351521901454983521e+01	5.66050569359354227572e+00       -7.967078e+05
-6.22170378738682927633e+00	-7.17178851505960857082e+00       -7.959405e+05
-8.02495128636448384896e+00	4.66823444189624847667e+00       -7.957657e+05
-6.73453397421011956681e+00	-3.82044752038454360488e+00       -7.947957e+05
1.47422021719417788432e+01	-4.42256989741000694494e-01       -7.938965e+05
-6.17636227511082314123e+00	-7.26479861416554051345e+00       -7.915068e+05
-7.90694143307245500552e+00	4.31301084380410237884e+00       -7.863554e+05
-6.10012886565898071467e+00	-7.37506494641127741119e+00       -7.830487e+05
-8.06598382394371959947e+00	5.57960312202903452317e+00       -7.822741e+05
1.33717451600546493040e+01	7.84502444907045948241e+00       -7.786973e+05
-7.81619575346301598273e+00	4.14587505695990632404e+00       -7.769131e+05
-7.44789701944935700340e+00	1.68237503235871854734e+00       -7.768985e+05
-7.23894422774936430187e+00	4.00229041750581160386e-01       -7.746695e+05
-7.65896474825453399404e+00	3.20419738125622322045e+00       -7.744874e+05
-6.25486366113551017776e+00	-5.95264991445514279889e+00       -7.734102e+05
-8.02916453837329591181e+00	5.81886380730239860526e+00       -7.719797e+05
-6.13157308247560450809e+00	-6.67081177375620093528e+00       -7.718136e+05
-6.55911177408261991673e+00	-3.88483960579671450120e+00       -7.710837e+05
-6.45844593372777531215e+00	-4.51649449521248858019e+00       -7.706496e+05
-5.97890696701442081462e+00	-7.55531097276994589862e+00       -7.698070e+05
-8.22800232201159431611e+00	7.30538143167545506174e+00       -7.692146e+05
-6.23197897745616025134e+00	-5.81367179674387557498e+00       -7.670867e+05
1.37043351739041252557e+01	5.09847616207815335088e+00       -7.656088e+05
-6.63036184822012852891e+00	-3.13244667541903520913e+00       -7.647465e+05
-8.32928788025385813398e+00	8.24547445390438404900e+00       -7.641224e+05
-6.21623161878924257451e+00	-5.71002632547729849222e+00       -7.625750e+05
1.51218074880011243977e+01	-4.48753802099461562847e+00       -7.624622e+05
-6.48224617634124378185e+00	-3.92946992509174153341e+00       -7.611654e+05
1.51482623036474670641e+01	-4.82496704866607117879e+00       -7.592117e+05
1.32591662897287001499e+01	7.52149458119367597675e+00       -7.556107e+05
-7.37692879564977488371e+00	2.29193492687105315753e+00       -7.538637e+05
-5.86635535128349694389e+00	-7.50829538253175066131e+00       -7.528898e+05
-5.48681947571744910164e+00	-9.90669623912550356692e+00       -7.527579e+05
-7.38379188843168066114e+00	2.53805264916946793363e+00       -7.496477e+05
-6.95768309417324282151e+00	-2.34023949390495644707e-01       -7.484804e+05
1.44039406442178492540e+01	-3.38027771974601876082e-01       -7.479908e+05
1.28494490710072000184e+01	9.67024301561899690682e+00       -7.452267e+05
1.45610110278821487384e+01	-1.52391854655453573564e+00       -7.451953e+05
-6.77067775492631973577e+00	-1.28135393045945744639e+00       -7.446007e+05
-5.73938665235291445299e+00	-7.90360924663822927982e+00       -7.438221e+05
-8.13729437841951863675e+00	7.92646740400623528444e+00       -7.436803e+05
1.49278021654620935976e+01	-4.11909372080142510697e+00       -7.428123e+05
-6.10578374575844584626e+00	-5.38576106524161168920e+00       -7.400084e+05
